Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,month
2023_CERWI_97736_1,RWCCESNG- 41 Of 2023-24,Construction of Bridge over Local nallah at 6th K.M near village Beheramunda on Julumbahal - Beheramunda road under OMBADC Scheme in the Dist. of Sundargarh for the year 2023-24.,Construction of Bridge over Local nallah at 6th K.M near village Beheramunda on Julumbahal - Beheramunda road under OMBADC Scheme in the Dist. of Sundargarh for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,01-Dec-2023 04:00 PM,NA ,90.0,No ,No,Online,12-Dec-2023 11:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH,Sundargarh,770020.0,2.0,"4,16,56,871",M/s Roy Construction Group,"43,723,052",Accepted-AOC,01-May-2024,CE RW I||RW-CIRCLE-SUNDARGARH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_97836_1,Bridge Online-AGL-28/2023-24,Construction of H.L.Bridge over Dhanei Nallah at Baruan(B) road in the District of Dhenkanal(Kamakhyanagar Assembly Constituency) for the year 2023-24,Construction of H.L.Bridge over Dhanei Nallah at Baruan(B) road in the District of Dhenkanal(Kamakhyanagar Assembly Constituency) for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,04-Dec-2023 06:30 PM,NA ,90.0,No ,No,Online,15-Dec-2023 11:00 AM,CE RW I||RWCIRCLE-ANGUL,Kamakhyanagar,759018.0,2.0,"1,87,96,920",PURUSOTTAM BEHERA,"17,858,542",Rejected-AOC,04-May-2024,CE RW I||RWCIRCLE-ANGUL,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 3, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 3}",2024_05
2023_CERWI_97952_9,Tender Online-11/2023-24 (Bridges),Construction of H.L. Bridge over river KATHAJODI to connect from Matagajpur to Aini village (to connect Bagala Pitha) in the district of Cuttack,Construction of H.L. Bridge over river KATHAJODI to connect from Matagajpur to Aini village (to connect Bagala Pitha) in the district of Cuttack under BSY for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,06-Dec-2023 06:00 PM,NA ,90.0,No ,No,Online,26-Dec-2023 11:00 AM,CE RW I,Cuttack,751001.0,2.0,"45,26,27,782",MESSERS BIRAJA CONSTRUCTION,"407,410,267",Rejected-Finance,04-May-2024,CE RW I,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98125_3,RWCCESNG- 40 Of 2023-24,Construction of Bridge-Cum-Weir on Bridge over Saraswati nallah on Aleikera Kharikhaman road in the Dist. of Sundargarh for the year 2023-24.,Construction of Bridge-Cum-Weir on Bridge over Saraswati nallah on Aleikera Kharikhaman road in the Dist. of Sundargarh for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,09-Dec-2023 04:00 PM,NA ,90.0,No ,No,Online,22-Dec-2023 11:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH,Sundargarh,770020.0,2.0,"1,27,30,796",ASHISH AGARWAL,"10,822,449.81",Accepted-AOC,01-May-2024,CE RW I||RW-CIRCLE-SUNDARGARH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 4, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 4}",2024_05
2023_CERWI_98198_1,BPT/Online-37/2023-24,Construction of bridge over SAHAJ nallah on Kampur to Kanakpada Road in the district of Nuapada under BSY for the year 2023-24,Construction of bridge over SAHAJ nallah on Kampur to Kanakpada Road in the district of Nuapada under BSY for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,12-Dec-2023 11:00 AM,NA ,90.0,No ,No,Online,30-Dec-2023 11:00 AM,CE RW I||RWCIRCLE-BHAWANIPATNA,Khariar/Nuapada,766015.0,2.0,"4,36,63,000",Raghunandan Agrawal,"45,628,113",Rejected-Technical,02-May-2024,CE RW I||RWCIRCLE-BHAWANIPATNA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98776_1,Tender Online-12/2023-24 (Bridges),Construction of H.L. Bridge over river SONO on Singiri to Berhampur Road in the district of Balasore,Construction of H.L. Bridge over river SONO on Singiri to Berhampur Road in the district of Balasore under BSY for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,23-Dec-2023 09:00 AM,NA ,90.0,No ,No,Online,09-Jan-2024 11:00 AM,CE RW I,Balasore,751001.0,2.0,"13,59,89,826",sumanta kumar saw,"129,203,933",Rejected-Technical,17-May-2024,CE RW I,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98776_4,Tender Online-12/2023-24 (Bridges),Construction of H.L. Bridge over river INDRAVATI at 6th K.M. on Jujhari Jn. To Badaliguda road in the district of Koraput,Construction of H.L. Bridge over river INDRAVATI at 6th K.M. on Jujhari Jn. To Badaliguda road in the district of Koraput under BSY for the year 2021-22,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,23-Dec-2023 09:00 AM,NA ,90.0,No ,No,Online,09-Jan-2024 11:00 AM,CE RW I,Jeypore,751001.0,2.0,"18,20,37,397",JMBG CONSTRUCTION,"198,147,707",Accepted-AOC,31-May-2024,CE RW I,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98786_7,CCERWCSBD Online-47/2023-24,Construction of Bridge over Local Nallah on Mentry to Dangarbheja road in the district of Nabarangpur under BSY for the year 2023-24,Construction of Bridge over Local Nallah on Mentry to Dangarbheja road in the district of Nabarangpur under BSY for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,05-Jan-2024 06:55 PM,NA ,90.0,No ,No,Online,17-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-SUNABEDA,NABARANGPUR,764059.0,2.0,"3,88,71,000",SUBRAT MOHAPATRA,"34,552,014.648",Rejected-AOC,20-May-2024,CE RW I||RWCIRCLE-SUNABEDA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98788_3,CCERWCSBD Online 47/2023-24,Construction of Bridge over Local Nallah on Cheptiamba (Jharigaon Block) to Ladi (Papadahandi Block) road in the district of Nabarangpur under CUVDA for the year 2023-24,Construction of Bridge over Local Nallah on Cheptiamba (Jharigaon Block) to Ladi (Papadahandi Block) road in the district of Nabarangpur under CUVDA for the year 2023-24,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,04-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,17-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-SUNABEDA,UMERKOTE,764073.0,2.0,"5,04,18,000",Niranjan Swain,"47,140,546.113",Rejected-AOC,22-May-2024,CE RW I||RWCIRCLE-SUNABEDA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98798_1,BPT/Online-39/2023-24,Construction of WEIR adjacent to H.L.Bridge over Belghat Nallah at 1st Km. on Kureswar to Bharatipada Road in the district of Nuapada,Construction of WEIR adjacent to H.L.Bridge over Belghat Nallah at 1st Km. on Kureswar to Bharatipada Road in the district of Nuapada,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,26-Dec-2023 11:00 AM,NA ,90.0,No ,No,Online,10-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-BHAWANIPATNA,NUAPADA/NUAPADA,766105.0,2.0,"1,30,71,000",MUKESH KUMAR AGRAWAL,"11,112,165",Rejected-Finance,27-May-2024,CE RW I||RWCIRCLE-BHAWANIPATNA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
2023_CERWI_98822_2,Bridge Online N.C.B. No-338 Bridge work,Construction of H.L Bridge over Deo River on Upper Taldiha to Balam Village in the District of Mayurbhanj under BSY for the year 2023-24.,Construction of H.L Bridge over Deo River on Upper Taldiha to Balam Village in the District of Mayurbhanj under BSY for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,26-Dec-2023 06:00 PM,NA ,90.0,No ,No,Online,10-Jan-2025 10:04 AM,CE RW I||RWCIRCLE-BARIPADA,SE RWD Baripada,757105.0,2.0,"4,70,44,000",PREMSAI CONSTRUCTION,"42,344,174",Rejected-AOC,12-Mar-2024,CE RW I||RWCIRCLE-BARIPADA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 4, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 4}",2024_05
2023_CERWI_98822_3,Bridge Online N.C.B. No-338 Bridge work,Construction of H.L Bridge over Deo River on Kuttling to Chaitannyagadi in the District of Mayurbhanj under BSY for the year 2023-24.,Construction of H.L Bridge over Deo River on Kuttling to Chaitannyagadi in the District of Mayurbhanj under BSY for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,26-Dec-2023 06:00 PM,NA ,90.0,No ,No,Online,10-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-BARIPADA,SE RWD Baripada,757105.0,2.0,"4,54,30,000",PREMSAI CONSTRUCTION,"40,891,674",Accepted-AOC,11-Mar-2024,CE RW I||RWCIRCLE-BARIPADA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 4, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 4}",2024_05
2023_CERWI_98822_4,Bridge Online N.C.B. No-338 Bridge work,Construction of H.L Bridge over Tangana River on Dimgadia to Baradihi in the District of Mayurbhanj under BSY for the year 2023-24.,Construction of H.L Bridge over Tangana River on Dimgadia to Baradihi in the District of Mayurbhanj under BSY for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,26-Dec-2023 06:00 PM,NA ,90.0,No ,No,Online,10-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-BARIPADA,SE RWD Baripada,757105.0,2.0,"4,77,86,000",SIDDHARTHA SANKAR PANDA,"48,502,856",Rejected-AOC,26-Feb-2024,CE RW I||RWCIRCLE-BARIPADA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 4, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 4}",2024_05
2023_CERWI_98840_7,Bridge Online-AGL-35/2023-24,Construction of bridge over Local Nallah on Nilakanthapur road in the District of Dhenkanal under BSY (Kamakhyanagar Assembly Constituency) for the year 2023-24.,Construction of bridge over Local Nallah on Nilakanthapur road in the District of Dhenkanal under BSY (Kamakhyanagar Assembly Constituency) for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,27-Dec-2023 09:00 AM,NA ,90.0,No ,No,Online,16-Jan-2024 11:00 AM,CE RW I||RWCIRCLE-ANGUL,Kamakhyanagar,759018.0,2.0,"7,08,24,000",DHIRENDRA KISHORE RAY,"63,748,766",Rejected-AOC,04-May-2024,CE RW I||RWCIRCLE-ANGUL,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 3, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 3}",2024_05
2023_CERWI_98888_1,RWCCESNG- 49 Of 2023-24,Construction of HL Bridge over Pitamahal Nallah on Pitamahal Church to Pitamahal school of Sagjore GP road in the district of Sundargarh under OMBADC for the year 2022-23.,Construction of HL Bridge over Pitamahal Nallah on Pitamahal Church to Pitamahal school of Sagjore GP road in the district of Sundargarh under OMBADC for the year 2022-23.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,27-Dec-2023 06:45 PM,NA ,90.0,No ,No,Online,05-Jan-2024 11:00 AM,CE RW I||RW-CIRCLE-SUNDARGARH,Sundargarh,770020.0,2.0,"5,43,33,508",M/S SUN CONSTRUCTION,"48,905,590.27",Rejected-Finance,16-May-2024,CE RW I||RW-CIRCLE-SUNDARGARH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}",2024_05
