TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
THUNAG,02-027-00033,0.0138583577712609,4.7257,0.4065,2022_03
THURAL,02-024-02131,0.0005827956989247,0.0542,0.0376,2022_03
TIRA SUJANPUR,02-028-02860,0.0017520161290322,0.4345,0.3956,2022_03
UNA,02-029-00069,0.0031142857142857,0.6758,0.1447,2022_03
AMB,02-029-00065,0.0036194871794871,1.4116,0.2615,2022_04
ANI,02-026-00011,0.0254602777777777,9.1657,0.583,2022_04
ARKI,02-031-00057,0.0019057142857142,0.8004000000000001,0.2537,2022_04
AUT,02-027-00018,0.0137672222222222,2.4781,0.2925,2022_04
BADDI,02-031-00058,0.0024976666666666,0.7493,0.123,2022_04
BAIJNATH,02-024-02110,0.0456338888888888,16.4282,0.7598,2022_04
BALDWARA,02-027-00019,0.0008783333333333,0.0527,0.0303,2022_04
BALH,02-027-00020,0.0027437037037037,0.7408000000000001,0.2052,2022_04
BALI CHOWKI,02-027-03430,0.0132441269841269,8.343800000000002,0.4375,2022_04
BAMSAN,02-028-01431,0.0040266666666666,0.4831999999999999,0.0848,2022_04
BANGANA,02-029-00066,0.0039849019607843,2.0323,0.2477,2022_04
BANJAR,02-026-00012,0.0116831666666666,7.009899999999999,0.6153,2022_04
BAROH,02-024-02111,0.0001819999999999,0.0273,0.0019,2022_04
BARSAR,02-028-02854,0.0005316666666666,0.0957,0.0225,2022_04
BHARARI,02-030-02104,0.0011146666666666,0.1672,0.0335,2022_04
BHATTIYAT,02-023-00001,0.0099985185185185,2.6996,0.3607,2022_04
BHORANJ,02-028-02855,0.0057041666666666,0.6845,0.0748,2022_04
BHUNTAR,02-026-00013,0.034405390946502,83.6051,1.4709,2022_04
BILASPUR,02-030-02105,5.333333333333334e-06,0.0008,0.0003,2022_04
BRAHMAUR,02-023-00002,0.0215167708333333,41.3122,0.7394,2022_04
CHACHYOT,02-027-00022,0.0084386666666666,2.5316,0.2719,2022_04
CHAMBA,02-023-00003,0.0255058771929824,29.0767,1.4141,2022_04
CHAUPAL,02-033-00034,0.0149784848484848,4.9429,0.2804,2022_04
CHAURAH,02-023-00004,0.0344665217391304,47.5638,1.2601,2022_04
CHIRGAON,02-033-00035,0.0042514666666666,3.1886,0.154,2022_04
DADA SIBA,02-024-02112,0.0016879999999999,0.2532,0.1727,2022_04
DADAHU,02-032-00048,0.0014973333333333,0.2246,0.1231,2022_04
DALHOUSIE,02-023-00005,0.0169927777777777,3.0587000000000004,0.6895,2022_04
DERA GOPIPUR,02-024-02113,0.0009249206349206,0.5827,0.2099,2022_04
DHARAMPUR,02-027-00023,0.0057319047619047,1.2037,0.1075,2022_04
DHARMSHALA,02-024-02114,0.00652,2.3472,0.6393,2022_04
DHATWAL,02-028-02856,0.0003858333333333,0.0463,0.0141,2022_04
DHIRA,02-024-02115,0.0028408333333333,0.3409,0.0922,2022_04
DODRA KWAR,02-033-00036,0.0061535897435897,2.3999,0.0908,2022_04
FATEHPUR,02-024-02116,0.0052292592592592,1.4119,0.2689,2022_04
GALORE,02-028-02857,0.0002216666666666,0.0133,0.0057,2022_04
GHANARI,02-029-00067,0.0089746666666666,2.6924,0.4481,2022_04
GHUMARWIN,02-030-02106,0.00060875,0.1461,0.0343,2022_04
HAMIRPUR,02-028-02858,0.0004680952380952,0.0983,0.0165,2022_04
HANGRANG,02-034-01703,0.0152571929824561,8.6966,0.4305,2022_04
HARCHAKIAN,02-024-02117,0.0090666666666666,0.5439999999999999,0.506,2022_04
HAROLI,02-029-00068,0.0060178787878787,1.9859,0.3018,2022_04
INDORA,02-024-02118,0.0057884444444444,2.6048,0.2075,2022_04
JAISINGHPUR,02-024-02119,0.0162788888888888,2.9302,0.6526,2022_04
JASWAN  KOTLA,02-024-02120,0.0036141666666666,0.4337,0.1867,2022_04
JAWALAMUKHI,02-024-02121,0.0016683333333333,0.3003,0.0597,2022_04
JAWALI,02-024-02122,0.0082388888888888,2.966,0.462,2022_04
JHANDUTA,02-030-02107,0.0003913333333333,0.1760999999999999,0.0376,2022_04
JOGINDAR NAGAR,02-027-00024,0.0226941666666666,8.1699,0.3722,2022_04
JUBBAL,02-033-00037,0.0031863888888888,1.1471,0.2737,2022_04
KALPA,02-034-00009,0.0110866666666666,4.989,0.325,2022_04
KAMRAU,02-032-00049,0.0084704761904761,1.7788,0.1481,2022_04
KANDAGHAT,02-031-00059,0.0078033333333333,2.341,0.2508,2022_04
KANGRA,02-024-02123,0.0065380952380952,1.373,0.5795,2022_04
KARSOG,02-027-00025,0.0046033333333333,2.9001,0.293,2022_04
KASAULI,02-031-00060,0.001147619047619,0.241,0.1411,2022_04
KHUNDIAN,02-024-02124,0.00078,0.1404,0.0486,2022_04
KOTKHAI,02-033-00038,0.0091263636363636,3.0117000000000003,0.2606,2022_04
KOTLI,02-027-00026,0.0057158333333333,0.6859,0.199,2022_04
KRISHANGARH,02-031-00061,0.0049419999999999,0.7413,0.2481,2022_04
KULLU,02-026-00014,0.0200633333333333,13.241799999999998,1.3466,2022_04
KUMHARSAIN,02-033-00039,0.0046955555555555,1.2678,0.1796,2022_04
KUPVI,02-033-00040,0.0126026666666666,1.8904,0.2394,2022_04
LAD BHAROL,02-027-00027,0.0540333333333333,4.863,0.567,2022_04
LAHAUL,02-025-00017,0.020701,161.4678,1.9485,2022_04
MANALI,02-026-00015,0.0593451724137931,51.630300000000005,2.183,2022_04
MORANG,02-034-01704,0.0084737948717948,16.5239,0.3225,2022_04
MULTHAN,02-024-02125,0.0328012280701754,37.3934,0.6751,2022_04
NADAUN,02-028-02859,0.0013304761904761,0.2794,0.0639,2022_04
NAGROTA BAGWAN,02-024-02126,0.0071866666666666,0.8623999999999999,0.413,2022_04
NAHAN,02-032-00050,0.0002230769230769,0.087,0.0181,2022_04
NAINA DEVI,02-030-02109,0.0001345833333333,0.0323,0.0079,2022_04
NALAGARH,02-031-00062,0.0008892307692307,0.3468,0.0654,2022_04
NAMHOL,02-030-02108,1.1666666666666668e-05,0.0021,0.0006,2022_04
NANKHARI,02-033-00041,0.0058826666666666,0.8824000000000001,0.2224,2022_04
NERMAND,02-026-00016,0.0264599999999999,12.7008,0.8103,2022_04
NERUA,02-033-00042,0.0067661111111111,2.4358,0.1756,2022_04
NICHAR,02-034-00010,0.0105330158730158,13.2716,0.4955,2022_04
NIHRI,02-027-00028,0.0017129629629629,0.4625,0.0612,2022_04
NOHRA,02-032-00051,0.0031928571428571,0.6705,0.1279,2022_04
NURPUR,02-024-02127,0.0083578333333333,5.0147,0.5209,2022_04
PACHHAD,02-032-00052,0.0008846666666666,0.3980999999999999,0.0278,2022_04
PADHAR,02-027-00029,0.016057619047619,6.7442,0.4035,2022_04
PALAMPUR,02-024-02128,0.0062498039215686,3.1874,0.2266,2022_04
PANGI,02-023-00006,0.0188277586206896,32.7603,0.6049,2022_04
PAONTA SAHIB,02-032-01637,0.0002977777777777,0.2144,0.0254,2022_04
POOH,02-034-01705,0.0109401360544217,16.082,0.338,2022_04
RAJGARH,02-032-00053,0.0009742857142857,0.2046,0.0209,2022_04
RAKKAR,02-024-02129,0.0022199999999999,0.1998,0.0662,2022_04
RAMPUR,02-033-00043,0.0167749494949494,16.607200000000002,0.9871,2022_04
RAMSHAHR,02-031-00063,0.0004442857142857,0.0933,0.0479,2022_04
RENUKA,02-032-00055,0.0038053333333333,1.1416,0.1152,2022_04
ROHRU,02-033-00044,0.004609,1.3827,0.2635,2022_04
RONHAT,02-032-03318,0.01360375,3.2649,0.343,2022_04
SAINJ,02-026-00017,0.0123274712643678,10.7249,0.4999,2022_04
SALUNI,02-023-00007,0.1001147368421052,57.0654,1.3743,2022_04
SANDHOL,02-027-00030,,0.0,,2022_04
SANGLA,02-034-01706,0.0095104166666666,15.9775,0.3557,2022_04
SARKAGHAT,02-027-00031,0.0042471428571428,0.8918999999999999,0.0713,2022_04
SEONI,02-033-00046,0.0014106666666666,0.4232000000000001,0.0691,2022_04
SHAHPUR,02-024-02130,0.0042316666666666,1.0156,0.269,2022_04
SHALAI,02-032-00056,0.014098,4.2294,0.1609,2022_04
SHIMLA,02-033-00045,0.0090444444444444,4.884,0.3434,2022_04
SIHUNTA,02-023-00008,0.0024736363636363,0.8162999999999999,0.2089,2022_04
SOLAN,02-031-00064,0.0040220833333333,0.9653,0.2523,2022_04
SPITI,02-025-02401,0.0118437753882915,99.1324,0.8673,2022_04
SUNDAR NAGAR,02-027-00032,0.0012905555555555,0.4646,0.0579,2022_04
THEOG,02-033-00047,0.0143162499999999,6.8718,0.3513,2022_04
THUNAG,02-027-00033,0.017250606060606,5.692699999999999,0.2814,2022_04
THURAL,02-024-02131,0.0053944444444444,0.4855,0.1875,2022_04
TIRA SUJANPUR,02-028-02860,0.0021333333333333,0.5119999999999999,0.1197,2022_04
UNA,02-029-00069,0.0077190476190476,1.621,0.2909,2022_04
AMB,02-029-00065,0.0176930521091811,7.1303,0.6125,2022_05
ANI,02-026-00011,0.1712239247311827,63.6953,4.302,2022_05
ARKI,02-031-00057,0.1458813364055299,63.31249999999999,4.5201,2022_05
AUT,02-027-00018,0.0960725806451612,17.869500000000002,3.7991,2022_05
BADDI,02-031-00058,0.0451574193548387,13.9988,3.466,2022_05
BAIJNATH,02-024-02110,0.150516935483871,55.9923,2.5338,2022_05
BALDWARA,02-027-00019,0.0759048387096774,4.706099999999999,0.8423,2022_05
BALH,02-027-00020,0.0874025089605734,24.3853,3.2196,2022_05
BALI CHOWKI,02-027-03430,0.2204092165898617,143.4864,4.6893,2022_05
BAMSAN,02-028-01431,0.0936056451612903,11.6071,1.0964,2022_05
BANGANA,02-029-00066,0.0150795066413662,7.9469,0.3878,2022_05
BANJAR,02-026-00012,0.0475117741935483,29.4573,2.0022,2022_05
BAROH,02-024-02111,0.0458574193548387,7.107900000000001,1.0308,2022_05
BARSAR,02-028-02854,0.010274193548387,1.911,0.3501,2022_05
BHARARI,02-030-02104,0.0990909677419354,15.359100000000002,0.981,2022_05
BHATTIYAT,02-023-00001,0.042615770609319,11.8898,0.895,2022_05
BHORANJ,02-028-02855,0.1136903225806451,14.0976,0.9906,2022_05
BHUNTAR,02-026-00013,0.0397314615690959,99.7657,3.2066,2022_05
BILASPUR,02-030-02105,0.0144567741935483,2.2408,0.3624,2022_05
BRAHMAUR,02-023-00002,0.0901975302419354,178.9519,2.502,2022_05
CHACHYOT,02-027-00022,0.1228051612903225,38.0696,3.1445,2022_05
CHAMBA,02-023-00003,0.1019787775891341,120.131,2.6019,2022_05
CHAUPAL,02-033-00034,0.339125219941349,115.6417,3.9235,2022_05
CHAURAH,02-023-00004,0.115649018232819,164.9155,2.3006,2022_05
CHIRGAON,02-033-00035,0.0313562580645161,24.3011,0.7924,2022_05
DADA SIBA,02-024-02112,0.0856148387096774,13.2703,2.5243,2022_05
DADAHU,02-032-00048,0.2163993548387096,33.5419,3.3072,2022_05
DALHOUSIE,02-023-00005,0.086218817204301,16.0367,2.0147,2022_05
DERA GOPIPUR,02-024-02113,0.0845239631336405,55.0251,3.3073,2022_05
DHARAMPUR,02-027-00023,0.104410599078341,22.6571,1.1578,2022_05
DHARMSHALA,02-024-02114,0.0522768817204301,19.447,1.8765,2022_05
DHATWAL,02-028-02856,0.0077604838709677,0.9623,0.2081,2022_05
DHIRA,02-024-02115,0.2106701612903226,26.1231,2.4975,2022_05
DODRA KWAR,02-033-00036,0.0279076923076923,11.2468,0.3373,2022_05
FATEHPUR,02-024-02116,0.0729541218637992,20.3542,3.3859,2022_05
GALORE,02-028-02857,0.0057467741935483,0.3563,0.0701,2022_05
GHANARI,02-029-00067,0.0398838709677419,12.364,0.7404,2022_05
GHUMARWIN,02-030-02106,0.051983064516129,12.8918,0.8601,2022_05
HAMIRPUR,02-028-02858,0.013258064516129,2.877,0.1772,2022_05
HANGRANG,02-034-01703,0.0215285229202037,12.6803,0.2948,2022_05
HARCHAKIAN,02-024-02117,0.074316129032258,4.6076,1.1507,2022_05
HAROLI,02-029-00068,0.0206196480938416,7.0313,0.4549,2022_05
INDORA,02-024-02118,0.0833273118279569,38.7472,1.0845,2022_05
JAISINGHPUR,02-024-02119,0.2456537634408602,45.6916,3.4331,2022_05
JASWAN  KOTLA,02-024-02120,0.1076733870967742,13.3515,2.5873,2022_05
JAWALAMUKHI,02-024-02121,0.0162639784946236,3.0251,0.9788,2022_05
JAWALI,02-024-02122,0.1658543010752688,61.6978,3.7686,2022_05
JHANDUTA,02-030-02107,0.0225339784946236,10.4783,0.8217,2022_05
JOGINDAR NAGAR,02-027-00024,0.1426588709677419,53.0691,1.8512,2022_05
JUBBAL,02-033-00037,0.0877784946236559,32.6536,2.3919,2022_05
KALPA,02-034-00009,0.0412387096774193,19.176,0.7315,2022_05
KAMRAU,02-032-00049,0.1222963133640552,26.5383,1.8412,2022_05
KANDAGHAT,02-031-00059,0.1836399999999999,56.9284,4.6631,2022_05
KANGRA,02-024-02123,0.0637221198156682,13.8277,1.2137,2022_05
KARSOG,02-027-00025,0.3359522273425498,218.7049,4.9471,2022_05
KASAULI,02-031-00060,0.0818866359447004,17.7694,3.6074,2022_05
KHUNDIAN,02-024-02124,0.0221946236559139,4.1282,0.9198,2022_05
KOTKHAI,02-033-00038,0.3259680351906159,111.1551,5.1358,2022_05
KOTLI,02-027-00026,0.1183201612903225,14.6717,2.9563,2022_05
KRISHANGARH,02-031-00061,0.1517064516129032,23.5145,4.5247,2022_05
KULLU,02-026-00014,0.0480186217008797,32.7487,1.6567,2022_05
KUMHARSAIN,02-033-00039,0.3143817204301075,87.7125,4.7422,2022_05
KUPVI,02-033-00040,0.3158664516129033,48.9593,3.8809,2022_05
LAD BHAROL,02-027-00027,0.2312666666666666,21.5078,2.2936,2022_05
LAHAUL,02-025-00017,0.0234770099255583,189.2247,1.5549,2022_05
MANALI,02-026-00015,0.0570225806451612,51.2633,0.6971,2022_05
MORANG,02-034-01704,0.0284334987593052,57.2935,0.7328,2022_05
MULTHAN,02-024-02125,0.0549921052631579,64.7807,1.2758,2022_05
NADAUN,02-028-02859,0.0118046082949308,2.5616,0.1832,2022_05
NAGROTA BAGWAN,02-024-02126,0.1083620967741935,13.4369,2.564,2022_05
NAHAN,02-032-00050,0.1161970223325062,46.8274,1.6813,2022_05
NAINA DEVI,02-030-02109,0.0180483870967741,4.476,0.3481,2022_05
NALAGARH,02-031-00062,0.0223831265508684,9.0204,0.6499,2022_05
NAMHOL,02-030-02108,0.0278752688172043,5.1848,0.489,2022_05
NANKHARI,02-033-00041,0.2215187096774193,34.3354,4.7312,2022_05
NERMAND,02-026-00016,0.1744788306451613,86.5415,4.2138,2022_05
NERUA,02-033-00042,0.0958198924731182,35.645,1.8501,2022_05
NICHAR,02-034-00010,0.0274857910906297,35.786500000000004,0.9042,2022_05
NIHRI,02-027-00028,0.0949222222222222,26.4833,2.205,2022_05
NOHRA,02-032-00051,0.3162364055299539,68.6233,3.5628,2022_05
NURPUR,02-024-02127,0.1656766129032257,102.7195,4.2531,2022_05
PACHHAD,02-032-00052,0.211932688172043,98.5487,2.3813,2022_05
PADHAR,02-027-00029,0.1653723502304147,71.7716,4.4732,2022_05
PALAMPUR,02-024-02128,0.1935366223908918,101.9938,2.8141,2022_05
PANGI,02-023-00006,0.1552363737486095,279.115,6.6077,2022_05
PAONTA SAHIB,02-032-01637,0.0787163978494623,58.565,1.5663,2022_05
POOH,02-034-01705,0.02916866359447,44.3072,0.4925,2022_05
RAJGARH,02-032-00053,0.2337562211981566,50.725100000000005,1.8642,2022_05
RAKKAR,02-024-02129,0.0103333333333333,0.961,0.1728,2022_05
RAMPUR,02-033-00043,0.1241490713587487,127.0045,4.0921,2022_05
RAMSHAHR,02-031-00063,0.0241207373271889,5.2342,0.6099,2022_05
RENUKA,02-032-00055,0.3404087096774193,105.5267,3.2833,2022_05
ROHRU,02-033-00044,0.0940758064516129,29.1635,2.4289,2022_05
RONHAT,02-032-03318,0.2700915322580645,66.9827,3.5536,2022_05
SAINJ,02-026-00017,0.0366902113459399,32.9845,0.606,2022_05
SALUNI,02-023-00007,0.2128641765704584,125.377,3.9927,2022_05
SANDHOL,02-027-00030,,0.0,,2022_05
SANGLA,02-034-01706,0.0250540898617511,43.4939,0.8285,2022_05
SARKAGHAT,02-027-00031,0.0832456221198156,18.0643,0.9863,2022_05
SEONI,02-033-00046,0.3699419354838709,114.682,5.3644,2022_05
SHAHPUR,02-024-02130,0.0300826612903225,7.460500000000001,0.8119,2022_05
SHALAI,02-032-00056,0.1951745161290322,60.5041,3.1462,2022_05
SHIMLA,02-033-00045,0.3158557347670251,176.2475,5.4749,2022_05
SIHUNTA,02-023-00008,0.0356818181818181,12.1675,1.1121,2022_05
SOLAN,02-031-00064,0.1481201612903226,36.7338,4.5798,2022_05
SPITI,02-025-02401,0.0150669788414845,130.3143,0.5236,2022_05
SUNDAR NAGAR,02-027-00032,0.0578782258064516,21.5307,2.2616,2022_05
THEOG,02-033-00047,0.4210735887096774,208.8525,5.2543,2022_05
THUNAG,02-027-00033,0.0984299120234604,33.5646,1.2885,2022_05
THURAL,02-024-02131,0.2184354838709677,20.3145,3.3873,2022_05
TIRA SUJANPUR,02-028-02860,0.0394362903225806,9.7802,1.5337,2022_05
UNA,02-029-00069,0.0247691244239631,5.374899999999999,0.4792,2022_05
AMB,02-029-00065,0.0798025641025641,31.123000000000005,1.1928,2022_06
ANI,02-026-00011,0.0923255555555555,33.2372,1.4387,2022_06
ARKI,02-031-00057,0.2965445238095238,124.5487,6.5893,2022_06
AUT,02-027-00018,0.1204277777777777,21.677,2.67,2022_06
BADDI,02-031-00058,0.8203493333333334,246.1048,27.5908,2022_06
BAIJNATH,02-024-02110,0.3924166666666667,141.27,28.6782,2022_06
BALDWARA,02-027-00019,0.3196066666666667,19.1764,4.1501,2022_06
BALH,02-027-00020,0.3760151851851852,101.5241,35.1432,2022_06
BALI CHOWKI,02-027-03430,0.231555873015873,145.8802,33.1862,2022_06
BAMSAN,02-028-01431,1.2359183333333337,148.3102,42.1147,2022_06
BANGANA,02-029-00066,0.1128992156862744,57.5786,8.2489,2022_06
BANJAR,02-026-00012,0.0332825,19.9695,1.3101,2022_06
BAROH,02-024-02111,0.1308793333333333,19.6319,1.7822,2022_06
BARSAR,02-028-02854,0.2268166666666666,40.827,7.9998,2022_06
BHARARI,02-030-02104,0.401026,60.15389999999999,4.7162,2022_06
BHATTIYAT,02-023-00001,0.0394992592592592,10.6648,1.441,2022_06
BHORANJ,02-028-02855,1.5510175,186.1221,42.5196,2022_06
BHUNTAR,02-026-00013,0.0260053086419753,63.1929,2.2235,2022_06
BILASPUR,02-030-02105,0.147252,22.0878,2.6155,2022_06
BRAHMAUR,02-023-00002,0.1709028645833333,328.1335,6.9401,2022_06
CHACHYOT,02-027-00022,0.1531013333333333,45.9304,2.1807,2022_06
CHAMBA,02-023-00003,0.0952450877192982,108.5794,5.0212,2022_06
CHAUPAL,02-033-00034,0.0742518181818181,24.5031,3.7101,2022_06
CHAURAH,02-023-00004,0.1456752898550724,201.0319,4.7112,2022_06
CHIRGAON,02-033-00035,0.0197898666666666,14.8424,0.5539,2022_06
DADA SIBA,02-024-02112,0.1372746666666666,20.5912,4.7881,2022_06
DADAHU,02-032-00048,0.210254,31.5381,3.5427,2022_06
DALHOUSIE,02-023-00005,0.33399,60.1182,17.159,2022_06
DERA GOPIPUR,02-024-02113,0.1868661904761904,117.7257,6.0612,2022_06
DHARAMPUR,02-027-00023,1.4470719047619047,303.8851,46.1001,2022_06
DHARMSHALA,02-024-02114,0.0982741666666666,35.378699999999995,5.5715,2022_06
DHATWAL,02-028-02856,0.1651783333333333,19.8214,4.4433,2022_06
DHIRA,02-024-02115,0.328835,39.4602,8.5145,2022_06
DODRA KWAR,02-033-00036,0.0117161538461538,4.5693,0.2233,2022_06
FATEHPUR,02-024-02116,0.1243051851851852,33.5624,5.3031,2022_06
GALORE,02-028-02857,0.1382983333333333,8.2979,1.9099,2022_06
GHANARI,02-029-00067,0.0215546666666666,6.4664,0.5267,2022_06
GHUMARWIN,02-030-02106,0.2210879166666666,53.0611,4.02,2022_06
HAMIRPUR,02-028-02858,0.3540247619047619,74.3452,6.0571,2022_06
HANGRANG,02-034-01703,0.0073440350877192,4.1861,0.0685,2022_06
HARCHAKIAN,02-024-02117,0.117175,7.0305,1.8316,2022_06
HAROLI,02-029-00068,0.0355448484848484,11.7298,0.7211,2022_06
INDORA,02-024-02118,0.18466,83.097,2.4814,2022_06
JAISINGHPUR,02-024-02119,0.8179327777777777,147.2279,53.3759,2022_06
JASWAN  KOTLA,02-024-02120,0.1312791666666666,15.7535,4.9317,2022_06
JAWALAMUKHI,02-024-02121,0.1047777777777777,18.86,1.646,2022_06
JAWALI,02-024-02122,0.4101466666666666,147.6528,8.5553,2022_06
JHANDUTA,02-030-02107,0.1909808888888889,85.9414,7.5202,2022_06
JOGINDAR NAGAR,02-027-00024,0.9006188888888889,324.22279999999995,54.3334,2022_06
JUBBAL,02-033-00037,0.0718880555555555,25.879700000000003,1.6993,2022_06
KALPA,02-034-00009,0.0090142222222222,4.0564,0.1889,2022_06
KAMRAU,02-032-00049,0.1435666666666666,30.149,2.3773,2022_06
KANDAGHAT,02-031-00059,0.280746,84.2238,6.4854,2022_06
KANGRA,02-024-02123,0.1109466666666666,23.2988,1.9322,2022_06
KARSOG,02-027-00025,0.1539852380952381,97.0107,2.5641,2022_06
KASAULI,02-031-00060,0.219075238095238,46.0058,4.3201,2022_06
KHUNDIAN,02-024-02124,0.1901794444444444,34.2323,5.2025,2022_06
KOTKHAI,02-033-00038,0.0818457575757575,27.0091,1.5602,2022_06
KOTLI,02-027-00026,0.95222,114.2664,33.2711,2022_06
KRISHANGARH,02-031-00061,0.5933886666666666,89.0083,17.9081,2022_06
KULLU,02-026-00014,0.0374139393939393,24.6932,1.4958,2022_06
KUMHARSAIN,02-033-00039,0.0819203703703703,22.1185,1.2037,2022_06
KUPVI,02-033-00040,0.170204,25.5306,4.1538,2022_06
LAD BHAROL,02-027-00027,0.6980522222222221,62.82469999999999,20.5951,2022_06
LAHAUL,02-025-00017,0.0234809615384615,183.1515,1.1365,2022_06
MANALI,02-026-00015,0.0635632183908046,55.3,1.1145,2022_06
MORANG,02-034-01704,0.0091608717948717,17.8637,0.2467,2022_06
MULTHAN,02-024-02125,0.0776865789473684,88.5627,5.2605,2022_06
NADAUN,02-028-02859,0.2145423809523809,45.0539,5.4003,2022_06
NAGROTA BAGWAN,02-024-02126,0.2734908333333333,32.8189,8.3469,2022_06
NAHAN,02-032-00050,0.2589117948717949,100.9756,6.9551,2022_06
NAINA DEVI,02-030-02109,0.11808125,28.3395,2.8583,2022_06
NALAGARH,02-031-00062,0.5631479487179487,219.6277,26.6895,2022_06
NAMHOL,02-030-02108,0.2324077777777778,41.8334,3.3087,2022_06
NANKHARI,02-033-00041,0.0782446666666666,11.7367,1.378,2022_06
NERMAND,02-026-00016,0.066589375,31.9629,0.9554,2022_06
NERUA,02-033-00042,0.0672266666666666,24.2016,2.3366,2022_06
NICHAR,02-034-00010,0.008765873015873,11.045,0.4139,2022_06
NIHRI,02-027-00028,0.1809585185185185,48.8588,2.5456,2022_06
NOHRA,02-032-00051,0.1998514285714286,41.9688,3.6722,2022_06
NURPUR,02-024-02127,0.4410646666666666,264.63879999999995,11.6316,2022_06
PACHHAD,02-032-00052,0.2177668888888888,97.99509999999998,4.7821,2022_06
PADHAR,02-027-00029,0.3239164285714286,136.0449,31.1341,2022_06
PALAMPUR,02-024-02128,0.33222,169.43220000000002,7.2857,2022_06
PANGI,02-023-00006,0.0406679310344827,70.76219999999999,5.017,2022_06
PAONTA SAHIB,02-032-01637,0.2072169444444444,149.1962,6.4795,2022_06
POOH,02-034-01705,0.0042680272108843,6.274,0.0893,2022_06
RAJGARH,02-032-00053,0.2235761904761904,46.95099999999999,3.679,2022_06
RAKKAR,02-024-02129,0.1005922222222222,9.0533,0.9752,2022_06
RAMPUR,02-033-00043,0.0539576767676767,53.4181,1.6132,2022_06
RAMSHAHR,02-031-00063,0.4178319047619048,87.7447,23.0441,2022_06
RENUKA,02-032-00055,0.19802,59.40599999999999,3.7901,2022_06
ROHRU,02-033-00044,0.0867873333333333,26.0362,1.6894,2022_06
RONHAT,02-032-03318,0.19087625,45.8103,3.8988,2022_06
SAINJ,02-026-00017,0.0251381609195402,21.8702,1.1926,2022_06
SALUNI,02-023-00007,0.1685415789473684,96.0687,10.8982,2022_06
SANDHOL,02-027-00030,,0.0,,2022_06
SANGLA,02-034-01706,0.0251126785714285,42.1893,0.3685,2022_06
SARKAGHAT,02-027-00031,1.3687480952380953,287.4371,43.6876,2022_06
SEONI,02-033-00046,0.182947,54.8841,2.7036,2022_06
SHAHPUR,02-024-02130,0.0394054166666666,9.4573,0.5959,2022_06
SHALAI,02-032-00056,0.1315403333333333,39.4621,3.5767,2022_06
SHIMLA,02-033-00045,0.2276425925925926,122.927,3.9421,2022_06
SIHUNTA,02-023-00008,0.0838763636363636,27.6792,1.8138,2022_06
SOLAN,02-031-00064,0.2251891666666666,54.0454,6.4454,2022_06
SPITI,02-025-02401,0.0108717562724014,90.9966,0.2625,2022_06
SUNDAR NAGAR,02-027-00032,0.1637424999999999,58.9473,2.7321,2022_06
THEOG,02-033-00047,0.164015,78.7272,3.9871,2022_06
THUNAG,02-027-00033,0.0989618181818181,32.6574,1.3642,2022_06
THURAL,02-024-02131,0.4012766666666666,36.1149,8.1495,2022_06
TIRA SUJANPUR,02-028-02860,0.6158541666666667,147.805,51.587,2022_06
UNA,02-029-00069,0.0273109523809523,5.7353,0.7475,2022_06
AMB,02-029-00065,1.8328037220843676,738.6199,33.5841,2022_07
ANI,02-026-00011,1.0532534946236558,391.8103,36.5726,2022_07
ARKI,02-031-00057,3.899208294930876,1692.2564,85.4033,2022_07
AUT,02-027-00018,0.7664075268817205,142.5518,23.0005,2022_07
BADDI,02-031-00058,6.283802258064516,1947.9787,64.961,2022_07
BAIJNATH,02-024-02110,3.1069870967741933,1155.7992,39.297,2022_07
BALDWARA,02-027-00019,4.955829032258064,307.2614,34.9776,2022_07
BALH,02-027-00020,4.10795770609319,1146.1202,57.8452,2022_07
BALI CHOWKI,02-027-03430,2.543655145929339,1655.9195,54.305,2022_07
BAMSAN,02-028-01431,4.667225806451613,578.736,53.8237,2022_07
BANGANA,02-029-00066,1.6304726755218215,859.2591,34.5528,2022_07
BANJAR,02-026-00012,0.2778264516129032,172.2524,5.4667,2022_07
BAROH,02-024-02111,1.464885806451613,227.05730000000003,22.1299,2022_07
BARSAR,02-028-02854,2.067535483870968,384.5616,33.0848,2022_07
BHARARI,02-030-02104,7.426665161290322,1151.1331,56.6869,2022_07
BHATTIYAT,02-023-00001,0.8193132616487455,228.5884,17.7871,2022_07
BHORANJ,02-028-02855,7.506881451612903,930.8533,58.5955,2022_07
BHUNTAR,02-026-00013,0.2917213460772601,732.5123,29.4414,2022_07
BILASPUR,02-030-02105,3.166174193548387,490.757,31.2994,2022_07
BRAHMAUR,02-023-00002,3.6896748487903226,7320.3149,126.6594,2022_07
CHACHYOT,02-027-00022,1.6561070967741935,513.3932,23.0284,2022_07
CHAMBA,02-023-00003,1.1397660441426145,1342.6444,62.867,2022_07
CHAUPAL,02-033-00034,1.6698293255131966,569.4118000000001,42.7337,2022_07
CHAURAH,02-023-00004,0.9676796633941094,1379.9112,43.8947,2022_07
CHIRGAON,02-033-00035,0.2836045161290322,219.7935,4.7234,2022_07
DADA SIBA,02-024-02112,2.8348225806451617,439.3975,57.5717,2022_07
DADAHU,02-032-00048,1.0086858064516129,156.3463,19.012,2022_07
DALHOUSIE,02-023-00005,4.24568064516129,789.6966,78.9682,2022_07
