@class,stationCode,dangerLevel,dlEndDate,dlStartDate,frl,frlEndDate,frlStartDate,highestFlowLevel,highestFlowLevelDate,meteorologicalSubDivision,modesOfCommunication,mwl,mwlEndDate,mwlStartDate,nearestTown,savedAt,type,warningLevel,wlEndDate,wlStartDate,floodForecastStaticBangladeshReportStationCode,layerStationStationCode,meteorologicalSubdivisionId
com.eptisa.dto.SimpleFloodForecastStaticDto,011-SRDCBE,126.5,,,,,,128.14,2018-08-17,Tamilnadu & Puducherry,"['GSM', 'Manual']",121.65,,2013-06-23,erode,2015-05-30,Level,125.5,,,,011-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-UGDHYD,,,,332.54,,,,,Telangana,['Wireless'],333.15,,,,2014-05-20,Inflow,,,,,023-UGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,019-UGDHYD,,,,428.24,,,,,Telangana,[None],428.24,,,,2014-05-21,Inflow,,,,,019-UGDHYD,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,036-UGDHYD,,,,461.772,,,,,,,462.38,,,,2019-05-03,Inflow,,,,,036-UGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-jhelum,1592.42,,,,,,1595.37,2014-09-07,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2015-03-31,Level,1591.2,,,,002-jhelum,
com.eptisa.dto.SimpleFloodForecastStaticDto,0030-LKDHYD,,,,292.0,,,,,Rayalaseema,"['Wireless', 'Telemetry', 'GSM', 'Manual']",292.7,,,Kurnool,2016-09-22,Inflow,,,,,0030-LKDHYD,15.0
com.eptisa.dto.SimpleFloodForecastStaticDto,058-erdbwn,,,,94.5,,,101.25,,,['Telemetry'],,,,,2017-06-01,Inflow,,,,,058-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-DDASL,121.31,,,121.31,,,131.6,1959-10-20,,"['Wireless', 'Telemetry', 'GSM', 'Manual']",122.87,,,,2014-06-04,Inflow,,,,,018-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-046-1247,,,,262.13,,,263.35,,,,263.35,,,,2019-05-28,Inflow,,,,,NBO-1-046-1247,
com.eptisa.dto.SimpleFloodForecastStaticDto,48-lgdhyd,,,,858.0,,,,,,,,,,,2019-05-02,Inflow,,,,,48-lgdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,47-LGDHYD,,,,642.0,,,,,,,,,,,2019-05-02,Inflow,,,,,47-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,061 MDBURLA,,,,359.66,,,,,,,363.08,,,,2019-05-17,Inflow,,,,,061 MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,0022-cdjaipur,,,,315.5,,,,2019-08-19,East Rajasthan,"['Telemetry', 'GSM', 'Manual']",316.35,,,Tonk,2016-08-09,Inflow,,,,,0022-cdjaipur,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,016-HGDDDN,220.0,,,,,,220.45,2010-09-29,Uttarakhand,['GSM'],,,,,2017-06-07,Inflow,219.0,,,,016-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-mgd3vns,,,,265.18,,,,,East Uttar Pradesh,"['GSM', 'Manual']",264.44,,,,2014-06-02,Inflow,,,,,014-mgd3vns,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,ITCHAPURAM,,,,,,,,,,,,,,,2021-07-26,Level,,,,,ITCHAPURAM,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-MAHGAND,74.98,,,,,,76.1,2006-08-12,"Gujarat Region, Daman, Dadra & Naharhaveli",['Wireless'],,,,Kheda,2014-05-28,Level,71.93,,,,008-MAHGAND,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,FF-5,,,,579.0,,2019-06-01,,,Sub Himalayan West Bengal,,581.0,,2019-06-01,,2019-06-13,Inflow,,,,,FF-5,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,66,138.0,,,138.68,,,140.21,,,['Manual'],140.21,,,,2018-09-23,Inflow,136.0,,,,66,
com.eptisa.dto.SimpleFloodForecastStaticDto,FF - 2,,,,640.0,,2019-05-08,,,Sub Himalayan West Bengal,['Manual'],641.0,,2019-05-08,,2018-07-02,Inflow,,,,,FF - 2,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-055-1257,,,,422.76,,2022-08-21,425.7,,East Madhya Pradesh,,425.7,,2022-08-21,,2019-05-29,Inflow,,,,,NBO-2-055-1257,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,028-TDSURAT,82.4,,,79.86,,,80.6,1993-09-27,"Gujarat Region, Daman, Dadra & Naharhaveli",[None],,,,SILVASSA,2014-05-26,Inflow,79.86,,,,028-TDSURAT,2.0
com.eptisa.dto.SimpleFloodForecastStaticDto,036-DDASL,,,,110.795,,,,,,[None],112.85,,,,2017-07-14,Inflow,,,,,036-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,010-DDASL	,132.588,,,132.59,,,132.893,1959-10-02,Jharkhand,['Wireless'],132.59,,,,2014-03-19,Inflow,,,,,010-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,042-SRDCBE,,,,74.4,,,,,,[None],76.55,,,,2017-06-06,Inflow,,,,,042-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-LGDHYD,,,,,,,,,,['Telemetry'],,,,,2017-05-17,Inflow,,,,,031-LGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000073,,,,490.0,,,,2013-09-08,,,493.6,,,,2019-05-28,Inflow,,,,,CW1WEI000073,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-HGDDDN,536.0,,,,,,537.9,2013-06-17,,,,,,,2020-06-19,Level,535.0,,,,007-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-ugdhyd,,,,213.21,,,,,Telangana,"['Telemetry', 'GSM', 'Manual']",,,,Kaddampudur,2016-09-21,Inflow,,,,,026-ugdhyd,17.0
com.eptisa.dto.SimpleFloodForecastStaticDto,37-DDASL,,,,,,,,,,,,,,,2020-07-04,Inflow,,,,,37-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,061-MGD4PTN,,,,110.3,,,,,Bihar,,113.05,,,,2019-05-08,Inflow,,,,,061-MGD4PTN,6.0
com.eptisa.dto.SimpleFloodForecastStaticDto,50-LGDHYD,,,,462.07,,,,,Odisha,,,,,,2019-05-02,Inflow,,,,,50-LGDHYD,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,FF- 3,,,,913.8,,,,,Sub Himalayan West Bengal,['Manual'],,,,,2018-07-05,Inflow,,,,,FF- 3,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,FF- 4,,,,913.8,,,,,Sub Himalayan West Bengal,['Manual'],,,,,2018-07-05,Inflow,,,,,FF- 4,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-UGDHYD,,,,552.3,,,,,,,,,,,2019-05-03,Inflow,,,,,034-UGDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-ERDBWN,,,,38.1,,,39.87,1980-09-18,Coastal Andhra Pradesh,"['Wireless', 'Telemetry', 'GSM', 'Manual']",39.1,,,,2014-04-24,Inflow,,,,,037-ERDBWN,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,020-DDASL,62.789,,,62.79,,,67.053,1978-09-27,Gangetic West Bengal,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-04,Inflow,,,,,020-DDASL,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,023-DDASL,165.22,,,,,,169.24,1995-09-27,,[None],,,,,2017-07-14,Inflow,,,,,023-DDASL,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-DDASL,134.112,,,134.11,,,135.67,,Gangetic West Bengal,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2014-06-04,Inflow,,,,,030-DDASL,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,060-erdbwn,6.5,,,,,,7.31,2021-09-22,,[None],,,,,2017-06-03,Level,6.0,,,,060-erdbwn,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-MDBURLA,,,,192.02,,,192.3,,Odisha,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,Sambalpur,2014-04-28,Inflow,,,,,012-MDBURLA,3.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-ugdhyd,,,,533.5,,,,,Madhya Maharashtra,"['Wireless', 'Telemetry']",,,,,2014-05-30,Inflow,,,,,005-ugdhyd,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,001-MGD2LKN,,,,179.07,,,,,West Uttar Pradesh,"['Wireless', 'Telemetry', 'Manual']",180.61,,2010-09-23,,2014-04-16,Inflow,,,,,001-MGD2LKN,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WEI000075,,,,519.38,,,520.6,1974-08-25,,,520.6,,,,2019-05-28,Inflow,,,,,CW1WEI000075,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000074,,,,342.5,,,343.5,2003-10-17,,,343.5,,,,2019-05-28,Inflow,,,,,CW1WAR000074,
com.eptisa.dto.SimpleFloodForecastStaticDto,CW1WAR000076,,,,441.0,,,441.4,2006-08-08,,,445.3,,,,2019-05-28,Inflow,,,,,CW1WAR000076,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-DDASL	,,,,,,,372.28,1986-07-06,Jharkhand,['Wireless'],,,,,2014-03-19,Inflow,,,,,001-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-DDASL	,150.876,,,150.88,,,151.79,1959-10-01,Jharkhand,['Wireless'],151.79,,,,2014-03-20,Inflow,,,,,005-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-1-055-1259,,,,196.6,,,199.62,,East Madhya Pradesh,,199.62,,,,2019-06-04,Inflow,,,,,NBO-1-055-1259,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,074-MGD2LKN,,,,365.3,,,,,,,366.2,,,,2020-07-06,Inflow,,,,,074-MGD2LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-DDASL	,,,,,,,,,Gangetic West Bengal,,,,,,2020-08-30,Inflow,,,,,013-DDASL	,9.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-hydchennai,,,,100.58,,,,,,,,,,,2020-08-30,Inflow,,,,,004-hydchennai,
com.eptisa.dto.SimpleFloodForecastStaticDto,016-UBDDIB,94.46,,,,,,96.49,1998-09-06,Assam & Meghalaya,"['Wireless', 'Telemetry']",,,,,2014-04-29,Level,93.46,,,,016-UBDDIB,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,005-LKDHYD,404.5,,,,,,408.75,2020-10-18,North Interior Karnataka,"['Telemetry', 'GSM']",,,,,2014-04-21,Level,402.0,,,,005-LKDHYD,14.0
com.eptisa.dto.SimpleFloodForecastStaticDto,014-MDSIL,24.0,,,,,,25.95,,"Nagaland, Maniput, Mizoram and Tripura","['GSM', 'Manual']",,,,Kailashahar,2015-05-04,Level,22.1,,,,014-MDSIL,13.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-wgdngp,,,,625.75,,,626.97,2019-10-20,,,626.97,,,,2021-06-01,Inflow,,,,,034-wgdngp,
com.eptisa.dto.SimpleFloodForecastStaticDto,011-DDASL	,427.94,,,427.94,,,427.91,1961-10-01,Jharkhand,['Wireless'],426.94,,,,2014-03-14,Inflow,,,,,011-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,017-LYDAGRA,100.0,,,,,,108.5,1964-09-26,West Uttar Pradesh,,,,,,2020-08-28,Level,99.0,,,,017-LYDAGRA,1.0
com.eptisa.dto.SimpleFloodForecastStaticDto,032-LGDHYD,15.0,,,,,,15.86,1986-08-16,Coastal Andhra Pradesh,['Telemetry'],,,,Ravulapalem,2017-05-17,Level,13.5,,,,032-LGDHYD,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,004-UKDPUNE,540.7,,,,,,544.345,2019-08-09,Madhya Maharashtra,"['Telemetry', 'Manual']",,,,miraj,2014-05-22,Level,539.2,,,,004-UKDPUNE,33.0
com.eptisa.dto.SimpleFloodForecastStaticDto,FF-1,,,,1585.0,,2019-06-06,,,Sub Himalayan West Bengal,['Manual'],1587.0,,2019-06-06,,2018-07-02,Inflow,,,,,FF-1,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,037-LKDHYD,274.0,,,,,,281.23,2009-10-02,,[None],,,,,2017-05-30,Level,273.0,,,,037-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-LKDHYD,,,,17.39,,,,2003-10-07,Coastal Andhra Pradesh,[None],18.3,,,,2014-05-26,Inflow,,,,,024-LKDHYD,8.0
com.eptisa.dto.SimpleFloodForecastStaticDto,038-LKDHYD,11.0,,,,,,11.87,2009-10-05,,[None],,,,,2017-05-30,Level,9.0,,,,038-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-SWRDKOCHI,711.25,,,,,,713.89,2019-08-09,,,,,,,2022-06-01,Level,710.05,,,,003-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-SRDCBE,185.5,,,,,,187.75,2018-08-17,,"['GSM', 'Manual']",,,,,2016-06-09,Level,184.5,,,,008-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-mgd2lkn,190.6,,,,,,192.88,2010-09-21,,,,,,,2022-08-12,Level,189.6,,,,008-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,012-HGDDDN,804.0,,2014-06-01,,,,808.0,2013-06-17,,,,,,,2022-07-09,Level,803.0,,2014-06-01,,012-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,013-SRDCBE,83.115,,,,,,86.98,2005-11-25,Tamilnadu & Puducherry,"['GSM', 'Manual']",80.92,,2014-04-04,,2015-05-30,Level,82.115,,,,013-SRDCBE,34.0
com.eptisa.dto.SimpleFloodForecastStaticDto,070-LYD AGRA,,,,346.25,,,,,East Madhya Pradesh,,,,,,2022-08-16,Inflow,,,,,070-LYD AGRA,30.0
com.eptisa.dto.SimpleFloodForecastStaticDto,041LBDJPG,,,,,,,75.24,1983-07-05,Sub Himalayan West Bengal,[None],,,,,2018-05-15,Base,,,,,041LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,040LBDJPG,,,,,,,124.31,1991-09-10,,,,,,,2020-05-02,Base,,,,,040LBDJPG,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-HGDDDN,759.5,,2022-06-28,,,,761.35,2021-06-19,,,,,,,2020-05-06,Base,758.5,,2022-06-28,,057-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,bv000f5,,,,,,,51.27,2014-09-22,,[None],,,,,2018-05-14,Base,,,,,bv000f5,
com.eptisa.dto.SimpleFloodForecastStaticDto,BV000FS,,,,,,,,,,,,,,,2020-05-05,Base,,,,,BV000FS,
com.eptisa.dto.SimpleFloodForecastStaticDto,BKA00D7,,,,,,,55.5,1991-10-15,,[None],,,,,2018-05-18,Base,,,,,BKA00D7,
com.eptisa.dto.SimpleFloodForecastStaticDto,0010NEID3,,,,,,,,,,,,,,,2020-05-09,Base,,,,,0010NEID3,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-LGD3BEH,22.25,,,,,,25.13,1998-09-07,,,,,,,2023-08-14,Base,21.25,,,,003-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,025-mgd5ptn,145.52,,,,,,146.66,2016-08-19,,[None],,,,,2018-04-05,Base,144.52,,,,025-mgd5ptn,
com.eptisa.dto.SimpleFloodForecastStaticDto,046,,,,,,,623.1,2008-06-14,,[None],,,,,2018-09-13,Base,,,,,046,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-NEID2,,,,,,,,,,[None],,,,,2017-11-14,Base,,,,,022-NEID2,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-CDJAPR,483.0,,2023-05-31,,,,482.85,2020-08-23,,,,,,,2020-04-13,Base,482.0,,2023-05-31,,023-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-SHDSIM,,,,,,,1451.0,2005-06-26,,[None],,,,,2015-06-14,Base,,,,,003-SHDSIM,
com.eptisa.dto.SimpleFloodForecastStaticDto,055-TDSURAT,,,,,,,,,,,,,,,2020-06-01,Base,,,,,055-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-MDBURLA,,,,,,,6.15,2008-09-20,,,,,,,2021-10-26,Base,,,,,032-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,BB000D6,,,,,,,36.65,1998-09-06,,[None],,,,,2018-05-14,Base,,,,,BB000D6,
com.eptisa.dto.SimpleFloodForecastStaticDto,KATRAGADDA,,,,,,,,,,[None],,,,,2018-09-19,Base,,,,,KATRAGADDA,
com.eptisa.dto.SimpleFloodForecastStaticDto,036-UYDDEL,,,,,,,918.2,2019-08-18,,,,,,,2020-05-28,Base,,,,,036-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,024-LBDJPG,,,,,,,49.15,1973-10-13,Sub Himalayan West Bengal,"['Wireless', 'Manual']",,,,,2014-05-18,Base,,,,,024-LBDJPG,16.0
com.eptisa.dto.SimpleFloodForecastStaticDto,025-MGD1LKN,85.65,,,,,,88.97,1998-08-22,East Uttar Pradesh,"['Wireless', 'Manual']",,,,,2014-05-20,Base,84.65,,,,025-MGD1LKN,4.0
com.eptisa.dto.SimpleFloodForecastStaticDto,040-MAHGAND,,,,,,,,,East Rajasthan,"['Wireless', 'Telemetry', 'GSM', 'Manual']",,,,,2015-06-19,Base,,,,,040-MAHGAND,29.0
com.eptisa.dto.SimpleFloodForecastStaticDto,034-CDJAPR,,,,,,,,,,,,,,,2020-05-15,Base,,,,,034-CDJAPR,
com.eptisa.dto.SimpleFloodForecastStaticDto,029-ukdpune,515.0,,,,,,515.72,2019-08-06,,,,,,,2023-07-03,Base,514.0,,,,029-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,057-mgd2lkn,,,,,,,204.62,2023-07-10,,,,,,,2020-06-03,Base,,,,,057-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-TDSURAT,,,,,,,174.0,,,,,,,,2020-06-01,Base,,,,,040-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-mgd2lkn,,,,,,,143.98,2018-09-11,,,,,,,2020-06-03,Base,,,,,038-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-chejmu,,,,,,,,,,,,,,,2020-05-02,Base,,,,,018-chejmu,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-ERDBWN,,,,,,,181.44,2011-09-24,,,,,,,2020-06-04,Base,,,,,019-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,007-ERDBWN,,,,,,,238.12,2008-07-09,,,,,,,2020-06-05,Base,,,,,007-ERDBWN,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-TDSURAT,,,,,,,226.1,,,,,,,,2020-05-30,Base,,,,,041-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,021MAHGAND,,,,,,,21.27,2017-07-28,,[None],,,,,2015-05-28,Base,,,,,021MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,038MAHGAND,,,,,,,43.0,1997-08-27,,,,,,,2020-05-30,Base,,,,,038MAHGAND,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-MBDGHY,,,,,,,32.74,1993-07-22,Assam & Meghalaya,"['Wireless', 'Manual']",,,,,2014-05-01,Base,,,,,019-MBDGHY,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,002-NDBHP,,,,,,,448.5,1999-09-18,,,,,,,2020-05-11,Base,,,,,002-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-NDBHP,,,,,,,274.9,2020-08-30,,,,,,,2020-05-11,Base,,,,,014-NDBHP,
com.eptisa.dto.SimpleFloodForecastStaticDto,NBO-2-036-1237,,,,,,,293.65,2019-09-13,,,,,,,2021-06-04,Base,,,,,NBO-2-036-1237,
com.eptisa.dto.SimpleFloodForecastStaticDto,009     -srdcbe,164.0,,,,,,165.95,2022-08-04,,"['GSM', 'Manual']",,,,,2015-06-22,Base,163.0,,,,009     -srdcbe,
com.eptisa.dto.SimpleFloodForecastStaticDto,002-SHDSIM(a),,,,,,,2272.5,2018-08-09,,"['Wireless', 'Telemetry', 'Manual']",,,,,2017-07-27,Base,,,,,002-SHDSIM(a),
com.eptisa.dto.SimpleFloodForecastStaticDto,030-MBDGHY,,,,,,,134.9,2022-05-14,,[None],,,,,2018-08-23,Base,,,,,030-MBDGHY,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-mdburla,,,,,,,253.18,2020-08-27,,,,,,,2021-10-26,Base,,,,,001-mdburla,
com.eptisa.dto.SimpleFloodForecastStaticDto,019-HGDDDN,836.0,,2022-04-19,,,,834.6,2020-08-19,,,,,,,2020-05-06,Base,835.0,,2022-04-19,,019-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,014-MDBURLA,,,,,,,139.93,,,,,,,,2021-10-26,Base,,,,,014-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,056-mgd2lkn,,,,,,,215.54,2020-08-22,,,,,,,2020-06-03,Base,,,,,056-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-MDBURLA,,,,,,,178.835,,,,,,,,2021-10-26,Base,,,,,022-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,023-MDBURLA,,,,,,,132.86,,,,,,,,2021-10-26,Base,,,,,023-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,030-MDBURLA,,,,,,,130.5,2014-08-07,,,,,,,2021-10-26,Base,,,,,030-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,031-MDBURLA,,,,,,,108.31,,,,,,,,2021-10-26,Base,,,,,031-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-MDBURLA,,,,,,,179.24,2020-08-28,,,,,,,2021-10-26,Base,,,,,058-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,033-MDBURLA,,,,,,,5.57,2020-09-02,,,,,,,2021-10-26,Base,,,,,033-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-MDBURLA,,,,,,,13.1,,,,,,,,2021-10-26,Base,,,,,040-MDBURLA,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-mgd3vns,,,,,,,74.96,1980-09-01,,[None],,,,,2015-05-29,Base,,,,,018-mgd3vns,
com.eptisa.dto.SimpleFloodForecastStaticDto,008NEID3,,,,,,,,,,,,,,,2020-05-09,Base,,,,,008NEID3,
com.eptisa.dto.SimpleFloodForecastStaticDto,003-LBDJPG,,,,,,,55.73,1991-07-07,Assam & Meghalaya,[None],,,,,2014-05-18,Base,,,,,003-LBDJPG,5.0
com.eptisa.dto.SimpleFloodForecastStaticDto,057-TDSURAT,,,,,,,,,,,,,,,2020-06-01,Base,,,,,057-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,038-UYDDEL,,,,,,,276.35,2019-08-18,,,,,,,2020-05-28,Base,,,,,038-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-ukdpune,7.0,,,,,,8.4,2021-07-23,,,,,,,2020-06-03,Base,5.0,,,,041-ukdpune,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-SRDCBE,1498.5,,,,,,1499.0,,,,,,,,2020-05-18,Base,1497.5,,,,039-SRDCBE,
com.eptisa.dto.SimpleFloodForecastStaticDto,039-MGD4PTN,,,,,,,70.2,2019-07-13,,[None],,,,,2019-01-14,Base,,,,,039-MGD4PTN,
com.eptisa.dto.SimpleFloodForecastStaticDto,065-LYDAGRA,,,,,,,306.5,2019-08-16,,,,,,,2019-05-27,Base,,,,,065-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,010213ua1,,,,,,,325.8,2016-08-03,,"['Wireless', 'Telemetry']",,,,,2018-03-23,Base,,,,,010213ua1,
com.eptisa.dto.SimpleFloodForecastStaticDto,001-lgdhyd,,,,,,,128.604,1989-07-24,,,,,,,2023-07-25,Base,,,,,001-lgdhyd,
com.eptisa.dto.SimpleFloodForecastStaticDto,054-mgd2lkn,,,,,,,182.49,2022-10-12,,,,,,,2020-06-03,Base,,,,,054-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,041-mgd2lkn,,,,,,,102.85,2021-09-17,,,,,,,2020-06-03,Base,,,,,041-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,026-mgd2lkn,,,,,,,135.5,2020-08-24,,,,,,,2020-06-03,Base,,,,,026-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-LGD3BEH,,,,,,,,,,,,,,,2023-08-14,Base,,,,,004-LGD3BEH,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-HGDDDN,1053.3,,2022-06-28,,,,1052.82,2021-06-19,,,,,,,2020-05-06,Base,1052.3,,2022-06-28,,022-HGDDDN,
com.eptisa.dto.SimpleFloodForecastStaticDto,040-UYDDEL,,,,,,,271.35,2023-07-12,,,,,,,2020-05-28,Base,,,,,040-UYDDEL,
com.eptisa.dto.SimpleFloodForecastStaticDto,018-HGDDDN,338.2,,2022-04-22,,,,338.8,2022-08-20,Uttarakhand,,,,,,2020-06-01,Base,337.2,,2022-04-22,,018-HGDDDN,18.0
com.eptisa.dto.SimpleFloodForecastStaticDto,027-SWRDKOCHI,32.8,,,,,,,,,,,,,,2020-05-29,Base,31.8,,,,027-SWRDKOCHI,
com.eptisa.dto.SimpleFloodForecastStaticDto,037-TDSURAT,282.45,,,,,,282.45,,,,,,,,2020-05-30,Base,279.5,,,,037-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,004-MGD1LKN,,,,,,,433.3,2021-10-19,,,,,,,2021-10-20,Base,,,,,004-MGD1LKN,
com.eptisa.dto.SimpleFloodForecastStaticDto,032-LYDAGRA,,,,,,,165.93,2020-08-24,,,,,,,2019-05-22,Base,,,,,032-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,008-LYDAGRA,205.0,,,,,,201.3,2013-07-30,,"['Wireless', 'Telemetry', 'Manual']",,,,,2014-05-24,Base,204.0,,,,008-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,034-LYDAGRA,,,,,,,161.85,2021-09-18,,,,,,,2019-05-24,Base,,,,,034-LYDAGRA,
com.eptisa.dto.SimpleFloodForecastStaticDto,061-TDSURAT,,,,,,,11.91,2021-09-29,,,,,,,2020-06-01,Base,,,,,061-TDSURAT,
com.eptisa.dto.SimpleFloodForecastStaticDto,058-mgd2lkn,997.0,,2022-08-05,,,,997.28,2022-10-10,,,,,,,2020-06-03,Base,996.0,,2022-08-05,,058-mgd2lkn,
com.eptisa.dto.SimpleFloodForecastStaticDto,009-DDASL	,153.5,,,,,,156.6,2006-09-24,Jharkhand,[None],,,,,2014-03-19,Base,152.5,,,,009-DDASL	,11.0
com.eptisa.dto.SimpleFloodForecastStaticDto,GYN00N6,,,,,,,433.36,2021-08-03,,,,,,,2020-06-04,Base,,,,,GYN00N6,
com.eptisa.dto.SimpleFloodForecastStaticDto,022-LKDHYD,,,,,,,,,,,,,,,2023-07-03,Base,,,,,022-LKDHYD,
com.eptisa.dto.SimpleFloodForecastStaticDto,042-LYDAGRA,,,,,,,118.63,2021-08-06,,,,,,,2023-06-08,Base,,,,,042-LYDAGRA,
