objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd,remark,ac_no,search_village,st_length(shape),st_area(shape),temp,id,b_pan_code,b_pan_name,d_pan_code,d_pan_name,test
189137,MINADAM,32,597,05670,628169,KERALA,Kottayam,Kottayam,Meenadam,628169,560,32,221413,Meenadom,5670,Pampady,6017,,98.0,1,16955.52546382788,10497505.666146,1,191267,6325,PAMPADY,515,Kottayam,191267
189142,PUDUPALLI,32,597,05670,628179,KERALA,Kottayam,Kottayam,Puthuppally (CT),628179,560,32,221407,Puthuppally,5670,Pallom,6016,,98.0,1,35620.561921803725,23324534.999611586,1,191273,6324,PALLOM,515,Kottayam,191273
189136,PAMBADI,32,597,05670,628170,KERALA,Kottayam,Kottayam,Pampady,628170,560,32,221412,Kooroppada,5670,Pampady,6017,,98.0,1,35390.14280292947,32626314.76185122,1,191266,6325,PAMPADY,515,Kottayam,191266
581052,MANARKAD,32,597,05670,628164,KERALA,Kottayam,Kottayam,Manarcad,628164,560,32,221405,Mannarkadu,5670,Pampady,6017,,98.0,2,36320.87366156259,23220034.377469543,2,587362,6325,PAMPADY,515,Kottayam,587362
189822,ARATTUPUZHA,32,598,05676,628255,KERALA,Alappuzha,Karthikappally,Arattupuzha,628255,554,32,221015,Arattupuzha,5676,Muthukulam,5957,,0.0,1,33489.40436336806,24049998.873319697,1,191957,6268,MUTHUKULAM,509,Alappuzha,191957
189819,MUTUKULAM,32,598,05676,628263,KERALA,Alappuzha,Karthikappally,Muthukulam (CT),628263,554,32,221020,Muthukulam,5676,Muthukulam,5957,,107.0,1,15963.936515400013,12776585.25343127,1,191954,6268,MUTHUKULAM,509,Alappuzha,191954
189814,CHINGOLI,32,598,05676,628259,KERALA,Alappuzha,Karthikappally,Chingoli (CT),628259,554,32,220998,Chingoli,5676,Harippad,5954,,107.0,1,12341.35074148046,7403110.24482332,1,191949,6265,HARIPPAD,509,Alappuzha,191949
189815,KARTIKAPPALLI,32,598,05676,628258,KERALA,Alappuzha,Karthikappally,Karthikappally (CT),628258,554,32,221000,Karthikappally,5676,Harippad,5954,,107.0,1,19253.98147446054,8660330.74804435,1,191950,6265,HARIPPAD,509,Alappuzha,191950
189813,KUMARAPURAM,32,598,05676,628257,KERALA,Alappuzha,Karthikappally,Kumarapuram (CT),628257,554,32,221001,Karuvatta,5676,Harippad,5954,,107.0,1,18356.988390770093,15365454.028840724,1,191948,6265,HARIPPAD,509,Alappuzha,191948
189812,HARIPPAD,32,598,05676,628256,KERALA,Alappuzha,Karthikappally,Haripad (CT),628256,554,32,0,,5676,Harippad,5954,,107.0,1,20458.177255503382,9340836.196350414,1,191947,6265,HARIPPAD,509,Alappuzha,191947
189809,KARUVATTA,32,598,05676,628250,KERALA,Alappuzha,Karthikappally,Karuvatta,628250,554,32,221001,Karuvatta,5676,Harippad,5954,,107.0,1,17759.54456340022,14978807.15024002,1,191944,6265,HARIPPAD,509,Alappuzha,191944
189810,CHERUTANA,32,598,05676,628251,KERALA,Alappuzha,Karthikappally,Cheruthana,628251,554,32,220997,Cheruthana,5676,Harippad,5954,,107.0,1,20790.324504054184,14843115.066518664,1,191945,6265,HARIPPAD,509,Alappuzha,191945
189943,TAKAZHI,32,598,05675,628246,KERALA,Alappuzha,Kuttanad,Thakazhy,628246,554,32,220986,Thakazhi,5675,Champakulam,5952,,106.0,1,28660.204724714757,25963986.929340854,1,192078,6263,CHAMPAKULAM,509,Alappuzha,192078
189941,CHAMBAKULAM,32,598,05675,628244,KERALA,Alappuzha,Kuttanad,Champakkulam,628244,554,32,220982,Champakkulam,5675,Champakulam,5952,,106.0,1,28837.538855867988,23448990.015300184,1,192076,6263,CHAMPAKULAM,509,Alappuzha,192076
189816,CHEPPAD,32,598,05676,628260,KERALA,Alappuzha,Karthikappally,Cheppad (CT),628260,554,32,221016,Cheppad,5676,Muthukulam,5957,,107.0,1,17042.042708655605,13241202.88445436,1,191951,6268,MUTHUKULAM,509,Alappuzha,191951
189817,PALLIPPAD,32,598,05676,628253,KERALA,Alappuzha,Karthikappally,Pallippad,628253,554,32,221003,Pallippad,5676,Harippad,5954,,107.0,1,22814.042559170965,17957653.316756137,1,191952,6265,HARIPPAD,509,Alappuzha,191952
189954,TRIPPERUNTUR,32,598,05678,628278,KERALA,Alappuzha,Mavelikkara,Thriperumthura,628278,554,32,221011,Chennithala Thriperumthara,5678,Mavelikkara,5956,,110.0,1,20302.125387494336,16724152.50412986,1,192089,6267,MAVELIKKARA,509,Alappuzha,192089
189725,KURATTISSERI,32,598,05677,628277,KERALA,Alappuzha,Chengannur,Kurattissery (CT),628277,554,32,220991,Mannar,5677,Chengannur,5953,,110.0,1,14806.951775360689,9933516.96507251,1,191860,6264,CHENGANNUR,509,Alappuzha,191860
189811,VIYAPURAM,32,598,05676,628252,KERALA,Alappuzha,Karthikappally,Veeyapuram,628252,554,32,221005,Veeyapuram,5676,Harippad,5954,,106.0,1,25038.491148426947,14685539.207855444,1,191946,6265,HARIPPAD,509,Alappuzha,191946
189511,NIRANAM,32,599,05679,628292,KERALA,Pathanamthitta,Thiruvalla,Niranam,628292,564,32,221740,Niranam,5679,Pulikeezhu,6067,,111.0,1,19900.88777915549,10845912.93510227,1,191645,6374,PULIKEEZHU,519,Pathanamthitta,191645
189931,TALAVADI,32,598,05675,628249,KERALA,Alappuzha,Kuttanad,Thalavady,628249,554,32,220987,Thalavadi,5675,Champakulam,5952,,106.0,1,21224.36745704033,15553242.687146615,1,192066,6263,CHAMPAKULAM,509,Alappuzha,192066
189932,EDATUA,32,598,05675,628247,KERALA,Alappuzha,Kuttanad,Edathua,628247,554,32,220983,Edathua,5675,Champakulam,5952,,106.0,1,29543.76533927128,28392187.818383057,1,192067,6263,CHAMPAKULAM,509,Alappuzha,192067
189944,MUTTAR,32,598,05675,628248,KERALA,Alappuzha,Kuttanad,Muttar,628248,554,32,221036,Muttar,5675,Veliyanad,5960,,106.0,1,18610.182530369522,11212802.82120811,1,192079,6271,VELIYANAD,509,Alappuzha,192079
189940,RAMANKARI,32,598,05675,628243,KERALA,Alappuzha,Kuttanad,Ramankary,628243,554,32,221039,Ramankari,5675,Veliyanad,5960,,106.0,1,20021.606087542288,12063288.851297366,1,192075,6271,VELIYANAD,509,Alappuzha,192075
189823,TRIKKUNNAPPUZHA,32,598,05676,628254,KERALA,Alappuzha,Karthikappally,Thrikkunnapuzha,628254,554,32,221004,Thrikkunnapuzha,5676,Harippad,5954,,0.0,1,23339.840912843174,12600662.145454805,1,191958,6265,HARIPPAD,509,Alappuzha,191958
189711,PORAKKAD,32,598,05674,628231,KERALA,Alappuzha,Ambalappuzha,Purakkad,628231,554,32,220972,Purakkad,5674,Ambalappuzha,5949,,105.0,1,27355.125140316002,24799328.888699014,1,191846,6260,AMBALAPPUZHA,509,Alappuzha,191846
189710,KARUMADI,32,598,05674,628230,KERALA,Alappuzha,Ambalappuzha,Karumady,628230,554,32,220969,Ambalappuzha(South),5674,Ambalappuzha,5949,,105.0,1,22905.680084015905,17079344.933471024,1,191845,6260,AMBALAPPUZHA,509,Alappuzha,191845
189709,AMBALAPPUZHA,32,598,05674,628229,KERALA,Alappuzha,Ambalappuzha,Ambalappuzha,628229,554,32,220969,Ambalappuzha(South),5674,Ambalappuzha,5949,,0.0,1,12713.021494992774,8336423.269577335,1,191844,6260,AMBALAPPUZHA,509,Alappuzha,191844
189934,NEDUMUDI,32,598,05675,628245,KERALA,Alappuzha,Kuttanad,Nedumudi,628245,554,32,220985,Nedumudi,5675,Champakulam,5952,,106.0,1,24550.52896171939,21462001.339996357,1,192069,6263,CHAMPAKULAM,509,Alappuzha,192069
189935,KAINAKARI SOUTH,32,598,05675,628237,KERALA,Alappuzha,Kuttanad,Kainakary South,628237,554,32,220984,Kainakary,5675,Champakulam,5952,,106.0,1,23934.288144603648,22083516.06693117,1,192070,6263,CHAMPAKULAM,509,Alappuzha,192070
189714,MULLACKAL,32,598,05674,628228,KERALA,Alappuzha,Ambalappuzha,Mullakkal (Part),628228,554,32,0,,5674,Champakulam,5952,,104.0,1,19700.347777126633,10180317.96915382,1,191849,6263,CHAMPAKULAM,509,Alappuzha,191849
189707,ARYAD SOUTH,32,598,05674,628227,KERALA,Alappuzha,Ambalappuzha,Aryad South  (Part),628227,554,32,0,,5674,Aryad,5950,,104.0,1,23081.946562320627,15444408.492584694,1,191842,6261,ARYAD,509,Alappuzha,191842
189937,KAINAKARI NORTH,32,598,05675,628236,KERALA,Alappuzha,Kuttanad,Kainakary North,628236,554,32,220984,Kainakary,5675,Champakulam,5952,,106.0,1,34800.87551731928,33837345.99592785,1,192072,6263,CHAMPAKULAM,509,Alappuzha,192072
189703,KOMALAPURAM,32,598,05674,628234,KERALA,Alappuzha,Ambalappuzha,Komalapuram (CT),628234,554,32,220973,Aryad,5674,Aryad,5950,,104.0,1,25778.62642857566,26609367.231496546,1,191838,6261,ARYAD,509,Alappuzha,191838
189701,PUNNAPRA,32,598,05674,628235,KERALA,Alappuzha,Ambalappuzha,Punnapra (OG),628235,554,32,220971,Punnapra(South),5674,Ambalappuzha,5949,,105.0,1,17784.589278158895,16384415.85946344,1,191836,6260,AMBALAPPUZHA,509,Alappuzha,191836
189702,PARAVUR,32,598,05674,645603,KERALA,Alappuzha,Ambalappuzha,Kalarkode (OG) (Part),645603,554,32,0,,5674,Ambalappuzha,5949,,105.0,1,12488.33935879772,8510065.259116756,1,191837,6260,AMBALAPPUZHA,509,Alappuzha,191837
189713,ALAPPUZHA WEST,32,598,05674,803299,KERALA,Alappuzha,Ambalappuzha,Alappuzha (M),803299,554,32,0,,5674,Ambalappuzha,5949,,0.0,1,11360.306743744897,6597877.999789845,1,191848,6260,AMBALAPPUZHA,509,Alappuzha,191848
189712,PAZHAVIDU,32,598,05674,803299,KERALA,Alappuzha,Ambalappuzha,Alappuzha (M),803299,554,32,0,,5674,Ambalappuzha,5949,,105.0,1,12034.62120249328,8680384.49958303,1,191847,6260,AMBALAPPUZHA,509,Alappuzha,191847
189706,TUMBOLI,32,598,05674,803299,KERALA,Alappuzha,Ambalappuzha,Alappuzha (M),803299,554,32,0,,5674,Aryad,5950,,0.0,1,10483.189494486276,6091520.338109785,1,191841,6261,ARYAD,509,Alappuzha,191841
189705,PATIRAPPALLI,32,598,05674,628233,KERALA,Alappuzha,Ambalappuzha,Pathirappally (CT),628233,554,32,220973,Aryad,5674,Aryad,5950,,0.0,1,11160.218452760131,6410149.79075728,1,191840,6261,ARYAD,509,Alappuzha,191840
189704,KAVALUR,32,598,05674,628226,KERALA,Alappuzha,Ambalappuzha,Kalavoor,628226,554,32,220975,Mararikkulam South,5674,Aryad,5950,,104.0,1,19187.683680116363,14799548.612120965,1,191839,6261,ARYAD,509,Alappuzha,191839
189739,MARARIKULAM,32,598,05673,628213,KERALA,Alappuzha,Cherthala,Mararikkulam North,628213,554,32,221008,Mararikkulam North,5673,Kanjikkuzhy,5955,,104.0,1,18677.29175727353,18395523.34155591,1,191874,6266,KANJIKKUZHY,509,Alappuzha,191874
189738,KANJIKKUZHI,32,598,05673,628224,KERALA,Alappuzha,Cherthala,Kanjikkuzhi (CT),628224,554,32,221007,Kanjikuzhi,5673,Kanjikkuzhy,5955,,103.0,1,19696.138441920404,13032311.420132404,1,191873,6266,KANJIKKUZHY,509,Alappuzha,191873
189740,CHERTTALA SOUTH,32,598,05673,628212,KERALA,Alappuzha,Cherthala,Cherthala South (Part),628212,554,32,221006,Cherthala South,5673,Kanjikkuzhy,5955,,103.0,1,19597.30755017425,17892119.72373072,1,191875,6266,KANJIKKUZHY,509,Alappuzha,191875
189933,VELINAD,32,598,05675,628242,KERALA,Alappuzha,Kuttanad,Veliyanad,628242,554,32,221040,Veliyanad,5675,Veliyanad,5960,,106.0,1,24814.678439045187,19812962.291963875,1,192068,6271,VELIYANAD,509,Alappuzha,192068
188929,VAZHAPPALLI WEST,32,597,05671,628182,KERALA,Kottayam,Changanassery,Vazhappally West,628182,560,32,221402,Vazhappally,5671,Madappally,6015,,99.0,1,21127.77549844475,15848346.67367471,1,191059,6323,MADAPPALLY,515,Kottayam,191059
189942,NILAMPERUR,32,598,05675,628241,KERALA,Alappuzha,Kuttanad,Neelamperoor,628241,554,32,221037,Neelamperoor,5675,Veliyanad,5960,,106.0,1,15159.390884946906,10391854.959038885,1,192077,6271,VELIYANAD,509,Alappuzha,192077
189135,NATTAGAM,32,597,05670,628177,KERALA,Kottayam,Kottayam,Nattakam (CT),628177,560,32,0,,5670,Pallom,6016,,97.0,1,31631.14809802393,21046776.12096703,1,191265,6324,PALLOM,515,Kottayam,191265
189132,TIRUVARPU,32,597,05670,628167,KERALA,Kottayam,Kottayam,Thiruvarpu,628167,560,32,221408,Thiruvarpu,5670,Pallom,6016,,97.0,1,28338.200905150385,25959262.830570716,1,191262,6324,PALLOM,515,Kottayam,191262
189133,VELUR,32,597,05670,628168,KERALA,Kottayam,Kottayam,Veloor  (Part),628168,560,32,0,,5670,Pallom,6016,,97.0,1,13411.569834716654,7736980.180446805,1,191263,6324,PALLOM,515,Kottayam,191263
189130,CHENGALAM,32,597,05670,628176,KERALA,Kottayam,Kottayam,Chengalam West,628176,560,32,221408,Thiruvarpu,5670,Pallom,6016,,96.0,1,17026.67963881215,10317836.91222954,1,191260,6324,PALLOM,515,Kottayam,191260
189129,ARPUKARA,32,597,05670,628155,KERALA,Kottayam,Kottayam,Arpookara,628155,560,32,221373,Arpookara,5670,Ettumanoor,6011,,96.0,1,36778.50154329815,25163102.81100916,1,191259,6319,ETTUMANOOR,515,Kottayam,191259
189128,KAIPPUZHA,32,597,05670,628156,KERALA,Kottayam,Kottayam,Kaipuzha,628156,560,32,221373,Arpookara,5670,Ettumanoor,6011,,96.0,1,20510.17365910912,16173893.562979834,1,191258,6319,ETTUMANOOR,515,Kottayam,191258
189144,ONAMTURUTTU,32,597,05670,628157,KERALA,Kottayam,Kottayam,Onamthuruth,628157,560,32,221376,Neendoor,5670,Ettumanoor,6011,,96.0,1,18154.512300636412,13348096.923280705,1,191275,6319,ETTUMANOOR,515,Kottayam,191275
189939,KUNNUMMA,32,598,05675,628239,KERALA,Alappuzha,Kuttanad,Kunnumma,628239,554,32,221035,Kavalam,5675,Veliyanad,5960,,106.0,1,26341.735983293034,16185590.893845014,1,192074,6271,VELIYANAD,509,Alappuzha,192074
189936,PULIMKUNNU,32,598,05675,628238,KERALA,Alappuzha,Kuttanad,Pulinkunnu,628238,554,32,221038,Pulinkunnu,5675,Veliyanad,5960,,106.0,1,34428.309048163064,31486479.341005336,1,192071,6271,VELIYANAD,509,Alappuzha,192071
189938,KAVALAM,32,598,05675,628240,KERALA,Alappuzha,Kuttanad,Kavalam,628240,554,32,221035,Kavalam,5675,Veliyanad,5960,,106.0,1,33806.725812731216,42729201.09542406,1,192073,6271,VELIYANAD,509,Alappuzha,192073
189131,KUMARAKOM,32,597,05670,628166,KERALA,Kottayam,Kottayam,Kumarakam,628166,560,32,221404,Kumarakom,5670,Pallom,6016,,0.0,1,33691.394243598195,54056786.29520719,1,191261,6324,PALLOM,515,Kottayam,191261
189143,AIMANAM,32,597,05670,628173,KERALA,Kottayam,Kottayam,Aimanam (CT),628173,560,32,221372,Aymanam,5670,Ettumanoor,6011,,96.0,1,36848.43666368407,28561961.50556115,1,191274,6319,ETTUMANOOR,515,Kottayam,191274
189618,VECHOOR,32,597,05669,628150,KERALA,Kottayam,Vaikom,Vechoor,628150,560,32,221429,Vechoor,5669,Vaikom,6019,,95.0,1,22840.987554074098,29213431.727349356,1,191753,6327,VAIKOM,515,Kottayam,191753
189610,KALLARA,32,597,05669,628151,KERALA,Kottayam,Vaikom,Kallara,628151,560,32,221378,Kallara,5669,Kaduthuruthy,6012,,95.0,1,25317.345173593938,29287931.16856626,1,191745,6320,KADUTHURUTHY,515,Kottayam,191745
189619,TALAYAZHAM,32,597,05669,628149,KERALA,Kottayam,Vaikom,Thalayazham,628149,560,32,221426,Thalayazham,5669,Vaikom,6019,,95.0,1,23140.89019162483,23703782.876398735,1,191754,6327,VAIKOM,515,Kottayam,191754
189620,VADAYAR,32,597,05669,628144,KERALA,Kottayam,Vaikom,Vadayar,628144,560,32,221382,Thalayolaparambu,5669,Kaduthuruthy,6012,,95.0,1,23609.48654294182,21071514.313572135,1,191755,6320,KADUTHURUTHY,515,Kottayam,191755
588492,CHEMBU,32,597,05669,628139,KERALA,Kottayam,Vaikom,Chempu,628139,560,32,221424,Chempu,5669,Vaikom,6019,,95.0,3,168.6318892039975,0.679980305,3,587373,6327,VAIKOM,515,Kottayam,594919
189708,MANNANCHERI,32,598,05674,628232,KERALA,Alappuzha,Ambalappuzha,Mannanchery (CT),628232,554,32,220974,Mannanchery,5674,Aryad,5950,,104.0,1,21328.444423306843,19547766.641195316,1,191843,6261,ARYAD,509,Alappuzha,191843
189742,TANNIRMUKKAM SOUTH,32,598,05673,628225,KERALA,Alappuzha,Cherthala,Muhamma (CT),628225,554,32,0,,5673,Kanjikkuzhy,5955,,103.0,1,22382.64336146117,27949950.928854775,1,191877,6266,KANJIKKUZHY,509,Alappuzha,191877
189741,TANNIRMUKKAM NORTH,32,598,05673,628222,KERALA,Alappuzha,Cherthala,Thanneermukkam North(CT),628222,554,32,221007,Kanjikuzhi,5673,Kanjikkuzhy,5955,,103.0,1,26812.03870166101,24507220.7803068,1,191876,6266,KANJIKKUZHY,509,Alappuzha,191876
189744,KOKKOTAMANGALAM,32,598,05673,628223,KERALA,Alappuzha,Cherthala,Kokkothamangalam (CT),628223,554,32,221010,Thanneermukkam,5673,Kanjikkuzhy,5955,,103.0,1,16329.715888684643,11727283.71060508,1,191879,6266,KANJIKKUZHY,509,Alappuzha,191879
189609,NADUVILA,32,597,05669,803295,KERALA,Kottayam,Vaikom,Vaikom (M),803295,560,32,0,,5669,Vaikom,6019,,0.0,1,19433.222102830423,18864199.40219131,1,191744,6327,VAIKOM,515,Kottayam,191744
189733,PALLIPPURAM,32,598,05673,628221,KERALA,Alappuzha,Cherthala,Pallippuram (CT),628221,554,32,221031,Chennampalippuram,5673,Thycattussery,5959,,102.0,1,27633.732309967374,27612705.03809667,1,191868,6270,THYCATTUSSERY,509,Alappuzha,191868
189621,NADUVILA,32,597,05669,628147,KERALA,Kottayam,Vaikom,Naduvile (Part),628147,560,32,0,,5669,Vaikom,6019,,95.0,1,20524.977020337246,15845200.8226701,1,191756,6327,VAIKOM,515,Kottayam,191756
189608,VADAKKEMURI,32,597,05669,628146,KERALA,Kottayam,Vaikom,Vadakkemuri (Part),628146,560,32,221428,Udayanapuram,5669,Vaikom,6019,,95.0,1,17775.494648536922,12420684.788702816,1,191743,6327,VAIKOM,515,Kottayam,191743
189607,KULASEKHARAMANGALAM,32,597,05669,628145,KERALA,Kottayam,Vaikom,Kulasekharamangalam,628145,560,32,221425,Maravanthuruthu,5669,Vaikom,6019,,95.0,1,26360.643270632376,16585024.263281366,1,191742,6327,VAIKOM,515,Kottayam,191742
588493,CHEMBU,32,597,05669,628139,KERALA,Kottayam,Vaikom,Chempu,628139,560,32,221424,Chempu,5669,Vaikom,6019,,95.0,3,23336.391967188672,18022836.24677811,3,587373,6327,VAIKOM,515,Kottayam,594920
189736,CHERTTALA NORTH,32,598,05673,803298,KERALA,Alappuzha,Cherthala,Cherthala (M),803298,554,32,0,,5673,Kanjikkuzhy,5955,,103.0,1,28870.558580490942,20552005.307941183,1,191871,6266,KANJIKKUZHY,509,Alappuzha,191871
189737,KADAKKARAPALLI,32,598,05673,628210,KERALA,Alappuzha,Cherthala,Kadakkarappally,628210,554,32,221024,Kadakkarappally,5673,Pattanakkad,5958,,103.0,1,14347.046124538443,10371782.12457293,1,191872,6269,PATTANAKKAD,509,Alappuzha,191872
189743,VAYALAR EAST,32,598,05673,628220,KERALA,Alappuzha,Cherthala,Vayalar (CT),628220,554,32,221029,Vayalar,5673,Pattanakkad,5958,,103.0,1,19591.212189076796,14365535.336907934,1,191878,6269,PATTANAKKAD,509,Alappuzha,191878
189735,PATTANAKKAD,32,598,05673,628209,KERALA,Alappuzha,Cherthala,Pattanakkad,628209,554,32,221027,Pattanakkad,5673,Pattanakkad,5958,,103.0,1,19023.011584341843,17145278.91043552,1,191870,6269,PATTANAKKAD,509,Alappuzha,191870
189731,TURAVUR SOUTH,32,598,05673,628208,KERALA,Alappuzha,Cherthala,Thuravoor Thekku,628208,554,32,221028,Thuravoor,5673,Pattanakkad,5958,,102.0,1,26652.086510365458,20686807.633419156,1,191866,6269,PATTANAKKAD,509,Alappuzha,191866
189732,KUTTIYATODU,32,598,05673,628219,KERALA,Alappuzha,Cherthala,Kuthiathode (CT),628219,554,32,221026,Kuthiathodu,5673,Pattanakkad,5958,,102.0,1,17790.4216880363,10319205.743323175,1,191867,6269,PATTANAKKAD,509,Alappuzha,191867
189734,TYKKATTUSSERI,32,598,05673,628218,KERALA,Alappuzha,Cherthala,Thaikattussery (CT),628218,554,32,221034,Thaicattussery,5673,Thycattussery,5959,,102.0,1,18901.204703467716,13630625.27131657,1,191869,6270,THYCATTUSSERY,509,Alappuzha,191869
189730,KODAMTURUTTU,32,598,05673,628217,KERALA,Alappuzha,Cherthala,Kodamthuruth (CT),628217,554,32,221025,Kodamthuruthu,5673,Pattanakkad,5958,,102.0,1,21634.829906870684,12766512.47608251,1,191865,6269,PATTANAKKAD,509,Alappuzha,191865
189729,EZHUPUNNA,32,598,05673,628216,KERALA,Alappuzha,Cherthala,Ezhupunna (CT),628216,554,32,221022,Aroor,5673,Pattanakkad,5958,,102.0,1,23471.27858515932,16764755.685554074,1,191864,6269,PATTANAKKAD,509,Alappuzha,191864
189727,ARUKUTTI,32,598,05673,628214,KERALA,Alappuzha,Cherthala,Arookutty (CT),628214,554,32,221030,Arookutty,5673,Thycattussery,5959,,102.0,1,25363.553071049515,11365407.71155024,1,191862,6270,THYCATTUSSERY,509,Alappuzha,191862
189617,MANJUR,32,597,05669,628153,KERALA,Kottayam,Vaikom,Manjoor,628153,560,32,221379,Manjoor,5669,Kaduthuruthy,6012,,94.0,1,18628.135117903654,15878426.30696776,1,191752,6320,KADUTHURUTHY,515,Kottayam,191752
189611,MUTTUCHIRA,32,597,05669,628152,KERALA,Kottayam,Vaikom,Muttuchira,628152,560,32,221377,Kaduthuruthy,5669,Kaduthuruthy,6012,,94.0,1,28826.366851895727,19925842.21335607,1,191746,6320,KADUTHURUTHY,515,Kottayam,191746
189612,KADUTURUTTI,32,597,05669,628143,KERALA,Kottayam,Vaikom,Kaduthuruthy,628143,560,32,221377,Kaduthuruthy,5669,Kaduthuruthy,6012,,94.0,1,26998.937799688018,20176147.28525278,1,191747,6320,KADUTHURUTHY,515,Kottayam,191747
189613,MULAKKULAM,32,597,05669,628141,KERALA,Kottayam,Vaikom,Mulakulam,628141,560,32,221380,Mulakulam,5669,Kaduthuruthy,6012,,94.0,1,25868.522900009735,27561002.60225053,1,191748,6320,KADUTHURUTHY,515,Kottayam,191748
190044,PIRAVAM,32,595,05662,628031,KERALA,Ernakulam,Muvattupuzha,Piravom,628031,555,32,0,,5662,Pampakuda,5969,,85.0,1,29250.47802608403,31538498.54166304,1,192179,6280,PAMPAKUDA,510,Ernakulam,192179
190048,RAMAMANGALAM,32,595,05662,628029,KERALA,Ernakulam,Muvattupuzha,Ramamangalam,628029,555,32,221093,Ramamangalam,5662,Pampakuda,5969,,85.0,1,20297.571992985875,15602900.722863564,1,192183,6280,PAMPAKUDA,510,Ernakulam,192183
189915,AIKKARANAD SOUTH,32,595,05657,627954,KERALA,Ernakulam,Kunnathunad,Aikaranad South,627954,555,32,221108,Poothrikka,5657,Vadavucode,5972,,84.0,1,26864.189715791577,30661709.197243355,1,192050,6283,VADAVUCODE,510,Ernakulam,192050
189914,AIKKARANAD NORTH,32,595,05657,627953,KERALA,Ernakulam,Kunnathunad,Aikaranad North,627953,555,32,221105,Aikkaranad,5657,Vadavucode,5972,,84.0,1,29181.23703240365,20240394.60826604,1,192049,6283,VADAVUCODE,510,Ernakulam,192049
189909,MAZHUVANNUR,32,595,05657,627949,KERALA,Ernakulam,Kunnathunad,Mazhuvannoor,627949,555,32,221107,Mazhuvannoor,5657,Vadavucode,5972,,84.0,1,34236.92129231111,27718005.1430185,1,192044,6283,VADAVUCODE,510,Ernakulam,192044
189910,AYIRAPURAM,32,595,05657,627948,KERALA,Ernakulam,Kunnathunad,Irapuram,627948,555,32,221107,Mazhuvannoor,5657,Vadavucode,5972,,84.0,1,22900.941933402857,22732856.42778468,1,192045,6283,VADAVUCODE,510,Ernakulam,192045
189728,PANAVALLI,32,598,05673,628207,KERALA,Alappuzha,Cherthala,Panavally,628207,554,32,221032,Panavally,5673,Thycattussery,5959,,102.0,1,25774.86692142592,19480684.309486873,1,191863,6270,THYCATTUSSERY,509,Alappuzha,191863
189745,PERUMBALAM,32,598,05673,628206,KERALA,Alappuzha,Cherthala,Perumbalam,628206,554,32,221033,Perumbalam,5673,Thycattussery,5959,,0.0,1,17140.266072634757,14819301.21516297,1,191880,6270,THYCATTUSSERY,509,Alappuzha,191880
189839,AMBALLUR,32,595,05661,628019,KERALA,Ernakulam,Kanayannur,Amballur (CT),628019,555,32,221072,Amballur,5661,Mulanthuruthy,5966,,85.0,1,18443.339517937173,11920309.8587027,1,191974,6277,MULANTHURUTHY,510,Ernakulam,191974
189832,KICHERI,32,595,05661,628006,KERALA,Ernakulam,Kanayannur,Keecherry,628006,555,32,221072,Amballur,5661,Mulanthuruthy,5966,,0.0,1,48995.17421670067,37454554.56974483,1,191967,6277,MULANTHURUTHY,510,Ernakulam,191967
189842,KURIKAD,32,595,05661,628014,KERALA,Ernakulam,Kanayannur,Kureekkad (CT),628014,555,32,221073,Chottanikkara,5661,Mulanthuruthy,5966,,85.0,1,13606.865856526852,5631792.94415723,1,191977,6277,MULANTHURUTHY,510,Ernakulam,191977
189928,TIRUVANIYUR,32,595,05657,627955,KERALA,Ernakulam,Kunnathunad,Thiruvaniyoor,627955,555,32,221109,Thiruvaniyoor,5657,Vadavucode,5972,,84.0,1,34551.4081473897,36113443.45255186,1,192063,6283,VADAVUCODE,510,Ernakulam,192063
189841,TIRUVANKULAM,32,595,05661,628012,KERALA,Ernakulam,Kanayannur,Thiruvankulam (CT),628012,555,32,0,,5661,Mulanthuruthy,5966,,85.0,1,19399.632455769926,10386086.21555848,1,191976,6277,MULANTHURUTHY,510,Ernakulam,191976
189917,PUTTANKURISU,32,595,05657,627963,KERALA,Ernakulam,Kunnathunad,Puthencruz (CT),627963,555,32,221109,Thiruvaniyoor,5657,Vadavucode,5972,,84.0,1,34243.5872534835,29565405.154786214,1,192052,6283,VADAVUCODE,510,Ernakulam,192052
189844,KAKKANAD,32,595,05661,628007,KERALA,Ernakulam,Kanayannur,Kakkanad (CT),628007,555,32,0,,5661,Edappally,5963,,77.0,1,15924.650251519308,11085411.683987245,1,191979,6274,EDAPPALLY,510,Ernakulam,191979
189911,KUNNATNAD,32,595,05657,627962,KERALA,Ernakulam,Kunnathunad,Kunnathunad (CT),627962,555,32,221106,Kunnathunad,5657,Vadavucode,5972,,84.0,1,19204.904608338948,18274762.369056124,1,192046,6283,VADAVUCODE,510,Ernakulam,192046
188934,CHETTIPUZHA,32,597,05671,628191,KERALA,Kottayam,Changanassery,Chethipuzha (CT),628191,560,32,221402,Vazhappally,5671,Madappally,6015,,99.0,1,14633.260970536894,9605405.001088616,1,191064,6323,MADAPPALLY,515,Kottayam,191064
